,user_id,postingFrequency,postingInterval,generalMoreFreq,generalWordCount,healthPostingFrequency,healthPostingInterval,healthMoreFreq,healthWordCount,mentionMethods,SWFrequency,SWPostingInterval,SWFreq,SWWordCount
510,45222.0,11.0,76.7,1.0,29.333333333333332,3.0,66.5,0,157.33333333333334,1.0,1.0,0.0,0,0.0
511,45266.0,27.0,40.61538461538461,1.0,29.29047619047619,5.0,75.25,1,170.0,1.0,3.0,44.5,0,651.0
512,45351.0,62.0,14.950819672131148,1.0,52.266862170087975,6.0,101.8,0,441.5,1.0,1.0,0.0,0,0.0
513,45356.0,86.0,11.576470588235294,1.0,166.42105263157896,0.0,0.0,0,0.0,0.0,1.0,0.0,0,566.0
514,45401.0,44.0,18.348837209302324,1.0,66.4888888888889,5.0,86.5,1,224.75,0.0,3.0,100.5,0,560.5
515,45433.0,104.0,10.54368932038835,0.0,21.729166666666668,3.0,5.5,0,243.75,0.0,1.0,0.0,0,17.0
516,45455.0,17.0,45.5625,1.0,120.275,7.0,76.33333333333333,1,317.4,1.0,1.0,0.0,0,0.0
517,45477.0,15.0,71.35714285714286,1.0,133.72727272727272,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0.0
518,45509.0,95.0,12.25531914893617,1.0,51.470588235294116,1.0,0.0,0,0.0,0.0,1.0,0.0,0,144.0
519,45966.0,117.0,8.46551724137931,0.0,705.0,3.0,331.5,0,468.5,0.0,1.0,0.0,0,93.0
520,2071.0,11.0,105.1,1.0,193.72727272727272,0.0,0.0,0,0.0,1.0,3.0,91.0,0,79.0
521,2103.0,51.0,33.96,0.0,190.47619047619048,3.0,424.5,0,395.5,0.0,1.0,0.0,0,185.0
522,2205.0,48.0,30.595744680851062,1.0,31.347826086956523,11.0,139.6,1,303.64285714285717,1.0,1.0,0.0,0,146.0
523,2370.0,19.0,65.38888888888889,0.0,168.28,3.0,331.5,0,659.6666666666666,0.0,1.0,0.0,0,124.0
524,2435.0,243.0,7.1115702479338845,1.0,104.14285714285714,4.0,447.6666666666667,0,952.0,0.0,1.0,0.0,0,146.0
525,2655.0,16.0,46.2,1.0,78.52898550724638,3.0,582.0,0,220.0,0.0,1.0,0.0,0,58.0
526,2667.0,43.0,7.0476190476190474,1.0,176.64666666666668,1.0,0.0,0,0.0,0.0,1.0,0.0,0,58.0
527,2835.0,281.0,2.692857142857143,0.0,11.125,23.0,38.04545454545455,0,490.0,1.0,12.0,20.90909090909091,0,23.25
529,2853.0,30.0,21.551724137931036,1.0,37.256410256410255,1.0,0.0,0,0.0,0.0,1.0,0.0,0,246.0
530,3032.0,26.0,12.48,1.0,9.090909090909092,4.0,24.666666666666668,0,288.6,0.0,1.0,0.0,0,0.0
531,3236.0,124.0,5.121951219512195,0.0,63.17948717948718,3.0,18.0,0,372.8,0.0,1.0,0.0,0,0.0
532,3344.0,66.0,16.8,0.0,38.82608695652174,0.0,0.0,0,0.0,0.0,1.0,0.0,0,106.0
533,3402.0,13.0,18.083333333333332,1.0,84.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0,324.0
534,3700.0,11.0,106.9,1.0,44.666666666666664,0.0,0.0,0,0.0,0.0,1.0,0.0,0,854.0
535,3730.0,26.0,30.44,0.0,30.4375,7.0,9.0,0,100.0,0.0,1.0,0.0,0,377.0
536,3973.0,177.0,4.25,0.0,56.5609756097561,5.0,120.5,1,138.0,0.0,3.0,230.0,0,105.0
537,6198.0,121.0,11.241666666666667,0.0,41.714285714285715,3.0,148.0,0,258.0,0.0,1.0,0.0,0,0.0
538,6234.0,11.0,44.3,1.0,201.8095238095238,1.0,0.0,0,0.0,0.0,3.0,256.5,0,166.66666666666666
539,6317.0,11.0,15.3,1.0,25.76923076923077,1.0,0.0,0,0.0,1.0,1.0,0.0,0,0.0
540,6370.0,218.0,7.52073732718894,1.0,188.12121212121212,16.0,98.46666666666667,1,706.0,1.0,5.0,151.5,0,224.25
541,6375.0,30.0,48.48275862068966,1.0,20.833333333333332,1.0,0.0,0,0.0,1.0,3.0,173.5,0,92.0
542,6537.0,16.0,17.533333333333335,0.0,52.1578947368421,5.0,65.75,1,1082.6,1.0,7.0,98.0,0,516.0
544,6826.0,16.0,24.066666666666666,1.0,24.9375,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0.0
545,6949.0,98.0,12.731958762886597,0.0,43.41904761904762,1.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0
546,6987.0,37.0,6.222222222222222,0.0,35.05263157894737,5.0,67.25,1,170.5,0.0,1.0,0.0,0,0.0
547,7007.0,140.0,9.093525179856115,0.0,45.611111111111114,3.0,105.0,0,331.5,1.0,4.0,6.333333333333333,0,128.5
549,7241.0,15.0,53.42857142857143,0.0,68.87341772151899,3.0,110.5,0,359.0,1.0,7.0,38.666666666666664,1,230.5
550,7312.0,14.0,82.92307692307692,1.0,18.307692307692307,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0.0
551,7371.0,15.0,16.428571428571427,1.0,111.34782608695652,1.0,0.0,0,0.0,0.0,1.0,0.0,0,318.0
552,7489.0,39.0,11.947368421052632,1.0,30.63529411764706,3.0,187.5,0,215.5,0.0,1.0,0.0,0,64.0
553,7658.0,44.0,26.86046511627907,1.0,49.90909090909091,3.0,220.0,0,281.0,0.0,3.0,22.5,0,683.0
554,7662.0,55.0,17.40740740740741,1.0,30.0,10.0,72.66666666666667,1,439.5,0.0,3.0,34.0,0,87.5
555,7801.0,30.0,24.96551724137931,1.0,73.8,1.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0
556,7864.0,29.0,36.42857142857143,0.0,104.95744680851064,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0
557,7904.0,17.0,49.625,1.0,7.0,7.0,63.666666666666664,0,128.35714285714286,1.0,3.0,269.0,0,58.6
558,40034.0,16.0,16.2,1.0,18.837209302325583,13.0,12.083333333333334,0,279.5,0.0,1.0,0.0,0,40.0
559,40130.0,26.0,44.2,1.0,94.85714285714286,4.0,192.0,0,832.3333333333334,1.0,1.0,0.0,0,302.0
560,40225.0,42.0,30.926829268292682,0.0,46.72727272727273,5.0,165.5,1,252.66666666666666,1.0,8.0,116.85714285714286,0,150.0
563,40424.0,41.0,30.0,1.0,22.117021276595743,0.0,0.0,0,0.0,0.0,1.0,0.0,0,30.0
564,40448.0,32.0,17.032258064516128,1.0,133.77380952380952,3.0,37.0,0,236.66666666666666,0.0,3.0,130.0,0,57.5
565,40522.0,32.0,26.451612903225808,1.0,44.57142857142857,0.0,0.0,0,0.0,0.0,8.0,101.28571428571429,1,403.0
566,40703.0,12.0,25.272727272727273,1.0,27.869565217391305,7.0,40.5,1,73.0,1.0,1.0,0.0,0,368.0
567,40756.0,12.0,83.0,1.0,75.34883720930233,4.0,227.66666666666666,0,586.8333333333334,1.0,1.0,0.0,0,74.0
568,40823.0,35.0,23.058823529411764,1.0,65.42105263157895,7.0,59.0,1,465.23809523809524,0.0,1.0,0.0,0,127.0
569,40919.0,24.0,62.95652173913044,1.0,18.591836734693878,1.0,0.0,0,0.0,0.0,3.0,62.0,0,273.3333333333333
570,40976.0,59.0,19.03448275862069,1.0,145.86666666666667,1.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0
571,41059.0,152.0,10.47019867549669,1.0,20.711111111111112,1.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0
572,41192.0,93.0,11.380434782608695,0.0,132.01818181818183,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0.0
573,41528.0,30.0,29.310344827586206,0.0,6.666666666666667,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0.0
574,41711.0,114.0,10.902654867256636,1.0,105.51994091580502,1.0,0.0,0,0.0,0.0,1.0,0.0,0,201.0
