,Unnamed: 0,Unnamed: 0_x,user_id,postingFrequency,postingInterval,generalMoreFreq,generalWordCount,healthPostingFrequency,healthPostingInterval,healthMoreFreq,healthWordCount,mentionMethods,raw_label,Psy_burden,Psy_lonely,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,Unnamed: 0_y,NN,NNS,JJR,MD,NNP,NNPS,PDT,POS,PRP,PRP$,VB,VBD,VBG,VBN,VBZ
informal,-0.09053553008549284,-0.08689629007949394,0.0031641263096425796,0.14648657789125388,-0.13909477197692754,-0.09675622265912463,0.024887738244263786,0.008718986552245307,-0.013936976912221934,0.056285255956989806,-0.054741418525794075,-0.021506662770439847,0.036404823818472806,-0.045235418280334845,0.014067804718650746,-0.07146999266812401,-0.11481852544512866,-0.07460700447199145,0.028841501165401417,0.001241051293989608,-0.06872870130185009,0.04516908195684274,0.08002785548644391,0.047192491394462674,-0.01156887113741223,-0.016665736614956714,0.006533549639446641,-0.026605900346198617,-0.028609350565709735,0.0015852453217111062,-0.05304551596736386,0.005210356238184696,-0.03981933339112544,-0.06494702324022261,0.1329279999124746,0.2406841611542979,0.06859292718363648,0.03257709380687156,0.13754559142603404,-0.08599123377027533,-0.06178139068876488,0.08514280112675393,-0.02091296797872594,-0.007959539890842157,0.2597306650674911,0.08656931660630318,0.2711100731055774,-0.08075323672523262,0.5536055662296548,0.014818330050100158,-0.0610175970754764,-0.07350534947940401,-0.05707129046732565,0.019372261797959575,-0.036414654698516014,-0.0468430011903102,-0.0567477577682723,-0.0384337482432499,-0.14181655236053625,0.007256586634267467,0.03910948593954909,0.027515370373205696,0.05443718244020238,0.07753157305143762,0.1998355155123512,-0.09427621908849042,0.3006001620010198,0.1824473333118933,0.051534860810293556,0.4974847751243502,0.14202388820700568,-0.09676987078210654,-0.09906327009599905,-0.05006734448512019,-0.050999977232928026,-0.05332840376627664,-0.05392214343800389,-0.05344734608566344,0.16582128409317687,0.08454924519570926,-0.0044375689949421445,-0.0395597144901803,-0.04071964684246948,0.05800150622283412,-0.027533768456014806,0.07228351285724652,-0.05203476676528778,-0.009543858863543907,0.18406681224754337,0.15480235755330743,1.0,0.7515361392213978,0.3703171891727948,0.5512050455454228,0.37861697194521476,0.21632100168072643,0.00739524151047094,0.10028613227059845,-0.00016866745832442326,0.01696231112717356,0.14623863650902436,0.15534636742429878,0.17937209997922623,0.004025643964320273,0.035381022019438255,0.07032436739276066,-0.03472092181679634,-0.06077686064750852,0.004418087902624973,-0.06408060069051247,-0.04215748557108093,-0.04746747209314481,-0.06957630552226537,0.05839866866775358,0.0465940889034682,-0.041192038225525474,-0.02048601689439207,-0.054374713412706444,-0.04332235380572447,0.009943941428041388,-0.037586825987568205,0.07762425231077415,-0.055995702022537626,0.1023181643220984
swear,-0.08953531217436832,-0.08483285192331202,0.009487161748344347,0.24420858412395663,-0.1314753331204263,-0.031182719169608932,0.007991978741377482,0.004439201860188837,0.0024958151168470153,0.04842370981937044,-0.008726836971203834,0.014849609203846618,0.1516125607071988,-0.05167545895611781,0.04300460219674758,-0.050615704994561035,-0.09117129479313048,-0.14996979129604646,0.05064673183998376,-0.15019917020960846,-0.0725662302064569,0.06008730550175187,0.0273052725414976,-0.01093167072837333,0.01536193479824097,0.028661529766186442,0.10302745315925016,-0.026440565859000256,-0.05359981019961075,-0.053510145978248345,-0.05797699552400619,-0.017710156387212222,-0.049818510544283205,-0.07561329835857737,0.12838129414518099,0.058117160964125385,0.004388794959001652,0.04537983655920012,0.16316665427935523,-0.021093987746667365,-0.07989968012772905,-0.0076824764545947565,0.0042203788612262556,0.03771294364064415,0.3338368059187949,0.006687268924112069,0.4290370060682017,0.00105548878937948,0.7536284823852972,0.0576851535052281,-0.10914142897593106,-0.035995005618104266,-0.04134203973657111,-0.0013572774829910066,-0.06916044984330183,-0.11930410300568403,-0.07971690190219057,-0.040914140447379455,-0.13693045478083624,-0.09439546059404928,0.07967796811957929,-0.08104754876706086,0.023143776641843014,0.04869696485357417,0.08860811369144808,-0.04531992583154411,0.41835385803598407,0.22810053523937063,0.06577160349682,0.7547988602957652,0.1578331107685323,-0.03049275793184929,-0.09060117291396105,-0.0021843921660548325,0.03208942037932823,-0.019012602564785507,-0.018852341331063983,-0.07142926649834976,0.19185740775126142,0.042684846609222525,-0.055909594404660284,-0.00031404687910214216,-0.04840110095937784,-0.04513816594405681,0.007448873938202587,-0.0025941203530501582,-0.051499055991094694,0.05247813287315264,0.27340041601192483,0.05603062299923665,0.7515361392213978,1.0,-0.060829764438825304,0.23638243948468762,0.08123192083389497,0.025906874971693347,0.022326878589184956,0.16641076144970793,-0.058130096273920004,-0.036709515722623605,0.18646490416772804,0.034635372919218275,0.04739563192406338,0.0056287198351196235,-0.02635280006519313,0.1443318334199786,-0.027755904237888027,-0.05318417514645827,0.009720555592335329,-0.005947273798977873,-0.08096158169181944,-0.08548138595790138,-0.014357604860995124,0.013732131619310459,-0.029387616089476803,0.009752718745494564,-0.01602491338344025,0.012522120654339317,-0.051784551843697575,-0.06025804584103657,-0.07400211016461049,0.10171381565917836,-0.011069310074610667,0.02223532861591951
netspeak,-0.009734392291762968,-0.009853923297908105,-0.0031514093097762294,-0.01457111061519042,-0.012698911383717768,-0.08260935843210725,0.04450115884406783,-0.021320180079925942,-0.09375746125142982,0.0075582969415453885,-0.12101164515139647,-0.02820565764582369,-0.09473215509447055,0.007293651093583104,-0.003012558479213993,-0.06493960097050634,-0.04979956203380217,0.04990635362897835,-0.05236990526269766,0.08777579236599631,-0.01502652581705076,0.00823604454868463,0.05029737275260085,0.06870500780801357,0.020131703935032018,-0.0046661648847841405,-0.07819702754150085,0.04901740390166241,0.04864793682243865,0.0592105178797288,0.025014134699512292,0.04272491434621482,0.06237564931088992,-0.05776792894296731,0.05869144951067575,0.15773564210431626,0.11626840505079829,0.018054173734932125,0.0377488132064811,0.004706749689216716,0.08674850088563514,0.03947892571100516,-0.061202786960839604,0.05322075127206764,-0.08522244067315966,0.0026734815411727205,-0.1013703826258667,-0.10562558118153648,-0.08302965418408234,-0.06310104848631332,0.04676155897543771,-0.06850520903073995,0.00136347596262563,0.005990730799495223,0.04829737059205217,0.1271615452262192,-0.004766245559367225,0.01626579062644261,0.035494842293283174,0.1700014862937526,-0.07420499789220283,0.19424386926737583,-0.014883999050855487,0.055899292389899886,0.03582495055052518,-0.08335326738773931,-0.16326883951839447,-0.07947573328006928,-0.1217969692846548,-0.06589619069655392,-0.03591583836024788,-0.05895947177859444,0.00787345971594671,-0.061586499811232126,-0.07097571458294448,-0.04466585069232179,-0.034980513717624964,-0.040475615811141695,0.011960577551795502,0.05263018086347361,-0.020256216269482163,-0.08799809505488723,-0.0003447423194115658,0.011742703036167357,0.0002549741620676911,0.16391017212680511,-0.054623156069901715,-0.03473478934954215,-0.045649730130287704,-0.021260336274924255,0.3703171891727948,-0.060829764438825304,1.0,-0.021291446997575358,0.3685032666395247,0.022923221357666904,0.024758975659137337,-0.03323958873559487,0.07096001690342321,0.08692252784598138,0.0009968675870263464,0.0075634260937063125,0.42911630613677243,-0.017572945935989254,0.11207873788600095,0.007927283220313925,0.008718738167778647,-0.00032810891287596907,-0.004677766735821864,-0.06250232497788988,0.01714669928277443,0.153706179705247,0.018077995080013485,0.11843912847876459,0.21163625715081602,-0.0522782955313395,0.01398519836122019,-0.06250694524177199,-0.05382446778757079,0.006121589561059929,-0.021365108159289478,0.02708296049342132,-0.07726106238229147,0.04192069309944751
assent,-0.04585240376378197,-0.04554880502554174,-0.02147477775079133,-0.008080587579727386,-0.03857513391606573,-0.05313603885465984,-0.019983091630723003,0.009085204407258794,0.010612996278786861,1.2491150997867494e-05,-0.01069686820035956,-0.05569614708114179,-0.056374685053419235,-0.005821826366974642,-0.009057826000244037,-0.029183310272063032,-0.014260732589527945,0.026936690223515088,0.009172126617465012,0.17020000518576373,-0.04331068308458031,-0.0001361999584050179,0.05166579678313074,-0.00996962241420996,-0.07763552250174752,-0.07066834104476659,-0.07316413247355114,-0.03209074432259267,-0.010204557554529814,0.020765686970337625,-0.026105775659935538,-0.027574267347907598,-0.07411145854036152,0.01143846793595084,0.07443953695617835,0.08586208400267648,-0.011064696188553345,-0.07178261952777887,0.043157849933236785,-0.050891932225196196,-0.043505409366159195,0.11176871708885336,-0.007232501800328666,-0.08759599340394324,0.21116368744865452,0.24847426842875595,0.059174553386063915,-0.036002335872050484,0.16669191818605575,-0.03561445958177512,-0.004802740022850305,-0.03102203623565791,-0.029790867452114598,0.03094865345333204,-0.01579208940911024,-0.018178542226775923,0.06759176469162953,-0.05692963905393315,-0.08176096510101388,0.053830228626684455,-0.018214309218883243,-0.06551572421144325,0.11646081725187765,0.06413614113886297,0.28446348431891355,-0.0611146976279626,0.1758541467894006,0.18443722414527441,0.12253151813997501,0.02233280624839347,0.08939611024776004,-0.10530831102833815,-0.07813359790282362,0.0006067032486392282,-0.09772695353848455,-0.04219519772880557,-0.0545897417435312,-0.04115863718192094,0.12748294488164816,-0.02566149242589571,0.05886389704469418,-0.010502475584820595,-0.04170969094562919,0.13899466878895247,-0.05584993870212593,-0.02705538565742283,-0.03576025226539326,-0.049279245754533706,0.0012195893196878882,0.1732695572235501,0.5512050455454228,0.23638243948468762,-0.021291446997575358,1.0,0.0019082002580662406,-0.026086227338560128,-0.01735651571098804,0.003614736371936012,-0.02025898015760187,0.033588661885955724,-0.015985423441078544,0.1953447785005175,-0.010795548778644254,0.006462511291441712,0.018015369553549612,-0.05384418480621837,-0.030304999057983374,-0.021907806819205473,-0.017384923996437013,-0.0568281279513731,-0.023263884766513258,-0.05320260309772805,-0.10339716170509107,-0.011919697336450085,-0.01908830177402876,-0.03132935988794511,-0.02346343900555541,-0.05247425608766844,0.039844902878150165,0.11928558797420515,-0.02371852441881313,-0.024275542830738874,-0.01809863974958544,0.1753467896272577
nonflu,-0.001023054673838533,0.0006680636578282177,-0.017218241255463253,-0.010602805113836275,-0.01814924524463291,-0.030034918811428408,0.020026114658378065,0.014793046148853878,0.056247092984413674,0.038932583232786915,-0.008933835076117929,0.014840487263208654,-0.0013844123843556883,-0.049114772058809784,-0.02964036716773117,0.009049201253954005,-0.02727309580311152,-0.08444049204987195,0.10925338266527536,0.04301593165347611,-0.008091562287123356,0.022265320934507293,0.03523400674246309,0.048087593342418966,-0.02707410123347798,-0.06749976579825372,0.0007887072710164912,-0.04389779093461931,-0.05626197751072983,-0.05096581063705192,-0.020793360858337204,0.05858999818068495,0.030963630797715854,-0.012149919602884527,-0.009844019404437172,0.24091381993414537,0.004352330178425436,0.02731297085582612,-0.04922396551803744,0.010256250412410944,0.11462540736876277,-0.02839658604577993,0.0015254298797970894,0.04116930709893478,0.008564491021650066,0.000658690377016573,0.016950475789891138,-0.05928016671104876,0.026317280467779494,0.07616407146169557,-0.08798381601596315,-0.059504001951862284,-0.051963708781509015,-0.003446496858158014,-0.08119832252010545,-0.016865975852293123,-0.08668091056772413,0.09457346386888356,-0.13044396462476282,-0.05856178845280893,-0.041146264917609685,0.11826345031871818,-0.003299301997019614,-0.02432028343648152,0.04374946004984069,-0.004050909196683861,-0.038421536911501034,-0.02452201310913637,-0.07226719727575456,0.039598338146232356,-0.0423654401635639,0.010120458583238871,-0.04834060841977648,-0.017291162634813655,0.042582739867726656,-0.023439507490994584,0.021201399704108323,0.09703438928014399,-0.10489930864179732,-6.892972062113368e-05,0.06427290748873016,-0.08400506764333933,0.029643714158450987,0.11693456680705872,0.08601470039449656,0.03716783139183755,-0.04220357350507695,-0.01736122560282576,0.09733177719447936,-0.06359194329442847,0.37861697194521476,0.08123192083389497,0.3685032666395247,0.0019082002580662406,1.0,0.028204018328252374,0.005092932222324692,0.017431211069358472,0.08367560925242645,0.11337490182813166,-0.006770123227732444,-0.06142335595389112,0.4155284000044971,0.004639378867924538,-0.004393976879868872,-0.06226059079383382,-0.00647237612766427,-0.017417635585640842,-0.019127233744765347,-0.034404145495573614,-0.04808726490755849,0.20846562581507921,-0.04311313159917423,0.04490100899915384,-0.015827680054318536,-0.0336120044442758,-0.0035423906952560895,-0.0858065247688357,-0.039670450158200456,-0.08529926796168062,0.08992304628651104,0.07833385269915692,-0.02440995893896683,-0.010164212870010035
filler,0.0025349967045818745,0.004870965338179662,0.029635053968877355,-0.028129562921633364,-0.07442036359855791,0.005115526945370856,0.03371177561284109,0.02196942555984068,-0.026425860286849016,0.06582012955054488,0.008333402962347946,-0.04065699635531684,-0.019472490879622977,-0.00013001759896086792,-0.02124623315321154,-0.036034170562348984,-0.074471586295514,0.008108787407012668,-0.006937657981958421,-0.052669779007019905,-0.010596812878310631,0.06280748174470109,0.04639344627160919,0.0863471708648083,-0.021113360961890024,-0.05095183194792652,-0.0335586718460324,0.015127503217087836,0.03830907588387971,-0.04732870691160601,0.00195265955055185,0.04254452254227468,-0.007738334944912929,0.031187738804812876,0.001388710934173848,0.29105174671351164,0.045842853653056174,0.0012768741643631556,0.011444603570302454,-0.06741482561629297,-0.03180846866438605,0.12099094598211163,-0.016750296886667772,-0.05748077524700641,-0.05367931955097424,-0.07052270150955402,-0.002926545606040716,-0.02392972194000738,0.058612329030968226,-0.033489013093479444,-0.030147962580626755,-0.028153298377473608,-0.04522266122873854,-0.02513008327168937,-0.04841108768420003,-0.027370183043768197,-0.0701968505217929,-0.023711115819966114,-0.012588503776668963,-0.019885909214573536,0.09302969534147801,0.04844606011398676,-0.06875394763528456,-0.0619571594312873,-0.02764681238587384,-0.03631899192219762,0.057002818120606875,-0.04260596227605121,0.0793684768331559,0.04862675953598757,-0.0073151442648418975,-0.09527505485860269,-0.04375920457433457,-0.08838812337863472,-0.04310954496582593,-0.04690928921098017,-0.04988045192915944,0.005547651301176218,-0.005134755431195751,0.07963696643835448,0.034795357398875744,-0.014696728458285103,0.02674279682636797,0.05107389941295166,-0.04825291047959146,0.0009049093797372068,-0.008702424563997266,-0.016005853132974354,-0.008704968588332822,0.3306436420537162,0.21632100168072643,0.025906874971693347,0.022923221357666904,-0.026086227338560128,0.028204018328252374,1.0,-0.008229776366510082,-0.021794065977528348,-0.010698031496131993,-0.016382282326037514,0.13838656464916674,0.27756410482999944,-0.031859637588253394,-0.02227530920214543,0.022768782649900867,0.031248157295680496,-0.042223926648383724,-0.024298349625836074,0.028721592773580107,-0.03560860867556912,0.07062760979239646,-0.05915158273133852,-0.08669228476107683,0.10849693364862344,-0.016172876859610122,-0.019305439314173292,-0.015234654834616973,-0.04023915114896912,-0.08533688183703059,-0.011402021233304886,0.0034076961923418503,0.06547586644875356,-0.03840459548640447,0.0029606949034465683
AllPunc,-0.013716552336670334,-0.012474565432258247,0.00024340228653673898,0.034250444104440586,0.03066860361591787,0.03442111127410436,0.017962585314850912,-0.029821152985249195,-0.03534430740695622,-0.03596771256452073,-0.054502541194828176,0.004592159232296492,-0.07271766367080738,-0.03158399379981078,-0.01067745364898818,-0.14574708166215186,0.17034025168274258,0.11805461489551199,-0.18136728607503477,0.055973128964611166,-0.13002206892845958,-0.14101449089459783,-0.3486386493948899,-0.31645522531767595,-0.18478849104000475,-0.17490804011266514,-0.17417332265116253,-0.03868456041755163,0.01708738467837988,0.023376745040532314,-0.1081425630048573,-0.054671352653578816,-0.17743671425760912,-0.31543390096316887,-0.01575971746339461,-0.0037653854179221834,-0.23478169415823996,-0.03158945043449592,-0.1441300613685019,-0.13906687323056144,-0.09922031166602191,-0.12055043171447528,-0.07906003969939761,-0.09703052866972824,-0.055924809823920486,-0.027355389983996923,-0.044303459296470483,-0.04614310241134902,-0.02045186897033937,-0.06326163056887071,0.009213962945998957,-0.07186048838603498,0.10475077316259584,-0.05293055392050716,0.06120620826247715,-0.17346384926718683,-0.11651859914375634,-0.09241405017775009,-0.07995868335223519,-0.06847946445333528,-0.09255868885864506,-0.06631652001529748,-0.040380470311098135,0.013744985432536291,-0.06650447648006418,-0.021938426556774394,-0.07698625793066217,-0.03170672672459332,-0.07174452530601624,0.0010277905217470767,0.03619980753992135,-0.0634061464552194,0.03961335253249421,-0.022763742110126703,0.042016746350206385,-0.06879341544883091,-0.04669823359127252,-0.11651576199215782,-0.05943627243061178,-0.012813330759429213,-0.18965989233177946,-0.11359598587241977,-0.20478120443294387,-0.1510294912400327,-0.07587262411430117,-0.029887689219104792,-0.08167272944267455,-0.04498697988888072,0.07944590224112896,-0.0077756175015055535,0.00739524151047094,0.022326878589184956,0.024758975659137337,-0.01735651571098804,0.005092932222324692,-0.008229776366510082,1.0,0.26263397394730803,0.05633555588377461,0.1707368706305497,0.03337385770807333,0.035229962828338034,0.04732147010348348,0.07339409666478393,0.0039274103682486365,0.09289577550993028,0.14250724698076736,0.9011325171911713,0.0010777611372604023,0.3270044759262498,-0.22047499808013632,-0.053681299939181214,-0.08054784252403284,0.20453566487560437,0.01219562408138939,-0.04424325733407755,-0.01710800339353235,-0.14017363356445062,-0.11442207261981786,-0.14183602146936064,-0.08570612498191665,-0.09675054446367248,-0.12436097717750301,0.0711041935439155
Period,0.04787781772566386,0.0498570322652048,-0.003847479646836043,0.029076176695911428,-0.041083673061606665,-0.008130573895759106,-0.0038679046439100096,0.0008853372739423012,0.001127883040944332,-0.025339503201536655,0.010365506546662259,0.018918493323218752,0.07966754087351874,-0.010330546880984975,0.01517088406370567,-0.114355468003031,-0.10767458524865028,-0.09120358145734365,0.09707576959540754,0.0175286445690424,-0.20439024574784972,0.040399046475683036,0.15054167524342393,0.10551662212703414,0.17082497383214856,0.193080870129745,0.23024183699566714,-0.044557967230017446,0.0885437819078412,-0.06312626846572325,-0.08775333714473757,0.0015019206130988448,-0.059787713536383465,-0.04689984660343188,0.16133159170119096,0.06100752937013776,-0.05113452116084674,0.1920281026320582,0.18797515228676756,0.009250999480683334,-0.037196124606146616,-0.06734596456135086,0.001883294102994143,0.06877487311593465,0.18985551184085256,0.09199794209568286,0.1662475392460941,-0.07268650726746677,0.11924187004988271,0.03139525912815717,-0.025960440793246695,-0.04976069435623135,0.12388997723191576,-0.058115714525563654,-0.015194648096922789,0.11311620853475163,0.00397965921570877,0.04188650275195923,0.05622164668187219,0.03005901274433409,0.07498942901595664,0.10058551203432226,0.0943874737162961,0.14187316474755696,0.005180778183903827,0.03467652707426147,0.16224559523915236,0.1373252203887688,0.07619441731752746,0.047932247235577125,0.20725015940221725,0.07721965771745644,0.07293316151784528,-0.0215386122394024,0.12521356006190235,0.002883522607977723,-0.03150474475842628,-0.017299961836816743,0.18598161708342592,0.07394456480479729,0.005709323541382448,0.0088447780388928,-0.04981086970224495,0.002719367049165938,-0.10423461219084307,-0.032304692436842634,-0.04508701635959105,-0.08704826564498516,0.28815544108642877,0.03282797642502361,0.10028613227059845,0.16641076144970793,-0.03323958873559487,0.003614736371936012,0.017431211069358472,-0.021794065977528348,0.26263397394730803,1.0,-0.05524498655943907,-0.06978541239057366,0.057533519811571475,-0.04927138781447596,-0.034930374702750476,-0.046276844309140856,-0.07016538704133973,0.16875857787486756,-0.12678031106016285,-0.07129354940012365,-0.006247048152025889,-0.16535493767175397,-0.11267979430822014,-0.06258639377438874,0.021624610506908115,0.10530563489879546,0.02658762669914643,-0.023789140188333155,-0.03313533551297725,0.1507429739069711,-0.08142445902927482,0.008208495849139205,-0.05235319050983526,0.048252040785554534,-0.04060581972783169,-0.022608321645494825
Comma,0.0677789633791172,0.06631304379461396,0.008690520500223089,0.05705245490875277,-0.0384191343640211,-0.05140572001268896,0.026474078098504328,0.030371876879020945,0.06416615223915297,0.030969371643379047,0.05581079586979149,0.04290582053809181,-0.01523054312941043,0.043249333941043,0.019242951561762128,0.1095079739485839,0.09277969554140181,-0.018732953457510526,0.13329619571205076,0.07426038210259439,0.1767657922291888,0.14388025944534852,0.18499460451298572,0.12495062065169271,-0.007640904435926616,-0.04351240169589655,-0.0334606230521917,0.01038921388872346,0.07249286849577631,-0.06177752270382684,0.03269188285706064,0.054622886040077784,0.2126347864948456,0.1693006208709122,0.007822277642149976,0.03111411214346905,0.04272196611689757,0.13862101329470028,0.0936647524540772,0.1064209442882642,0.0955402233321176,0.008265346307097207,0.020221323848638353,-0.014223310871338078,0.021269833226540778,0.06970585448162288,-0.031026160101393446,-0.06609261710432758,-0.015255420019450818,-0.025203429869861085,-0.015172328174635857,0.04197007490461793,0.009813113706530893,-0.02518374882224351,-0.06090481809413582,0.1375168501046719,0.07312050911869049,0.05204409594919237,0.019897642069599302,0.08327509144218308,0.0007182083561174467,0.13753483004679495,0.0771536176645019,0.08893739159094406,-0.02266023010174471,0.04851178953416672,0.026536485675796147,-0.07946341599468473,0.06541137817920259,0.029893030385189902,0.0296170389647744,0.04989060072005268,0.0012174984200550825,0.08357603027267994,-0.050095653575274325,0.044315170047873054,0.012772107360064396,0.04013412586905212,0.05995622012178097,-0.016072539397412336,0.13920363866426247,0.10317529862076938,0.17421565248964357,0.023551677866866093,0.17426549100095573,0.20276696145295042,0.08305737702484783,0.16803240208726997,-0.009345016007130938,-0.008918037322559429,-0.00016866745832442326,-0.058130096273920004,0.07096001690342321,-0.02025898015760187,0.08367560925242645,-0.010698031496131993,0.05633555588377461,-0.05524498655943907,1.0,-0.02520732102750554,0.028909069402805788,-0.09810163056793203,0.006334443878059735,0.15130415414738949,0.10223354781494061,0.10754940830300579,-0.06950711323713689,-0.11432242892342169,0.008472875993370462,-0.19853781141376836,0.043169000442124156,0.01887787409039718,0.04030426264497558,0.11798692783228946,0.03280943892686968,-0.04158035176875685,-0.05555500998093951,-0.00634793613272784,-0.11127437904356074,-0.05269020256008381,0.01431099729660737,0.004596497704497714,-0.018852495147365075,-0.014888260514471978
Colon,-0.03277040601225276,-0.031050561937864422,0.013556403846311097,-0.010310912180978127,0.0513595499417125,0.04019626627891436,0.10085403867368763,-0.015589642867408077,-0.036285770727578895,-0.026865298451756246,-0.04262210721196195,0.04719575686660552,-0.09558006096387628,-0.013232294387021311,-0.01629203616025837,-0.04365070439808447,-0.04595836897211007,0.053769391742074985,-0.10496938493362183,0.027279237632256308,-0.03499246438887143,-0.11451961745091865,-0.04346828642819661,0.08099943593865999,0.010632577727225707,-0.1532586843267356,-0.13704362958155392,-0.02856572712215753,-0.02683639091305976,0.00498697827159578,-0.03669891036680581,0.2623220628363134,-0.05709845178359957,-0.14113121291267228,0.16682605847814136,0.28405524115339925,-0.11482741444435762,-0.07109269610446081,0.03716300999667153,-0.053246442921355705,-0.0009001651006879618,-0.08002109172595401,-0.0493710190977152,-0.05554501389821534,-0.09009727812244157,-0.04150083240405508,-0.07602889232536238,-0.03855769909845495,-0.051295183356475135,-0.04765117558481124,-0.05809668387818369,-0.04069058745112923,-0.02571673652806555,0.012579920905959234,-0.017389668224244825,-0.13048406255464245,-0.06513613158284544,-0.03592254240836312,-0.07353340807091392,-0.07611597606543298,-0.07082471377701925,-0.05801945741364555,-0.06519055805656958,-0.005430073778911046,-0.03337612830226276,-0.06100834934988019,-0.0815225651007563,-0.05003581088830737,-0.05658402679213484,-0.022645245104556268,0.027731690779285993,-0.08803606351544338,-0.046909328865857795,-0.037109230226061565,-0.041800139037665954,-0.047287573628847744,-0.04446023307905298,-0.06267558367316389,0.07955279654416363,-0.02487110662850583,-0.08547738034580286,-0.05029067928742046,-0.08055355878840274,-0.04184590841790834,-0.008045541061402378,-0.029339966590029114,-0.03800045873380539,-0.03073217903769577,-0.024676540095611436,-0.046879468621976575,0.01696231112717356,-0.036709515722623605,0.08692252784598138,0.033588661885955724,0.11337490182813166,-0.016382282326037514,0.1707368706305497,-0.06978541239057366,-0.02520732102750554,1.0,-0.009283929591446825,-0.03165751657117656,0.16399179098993805,-0.014511925866930975,-0.023080208506988522,-0.04854590907142771,-0.02264274053480385,0.1399291605227992,0.012704404677429474,0.005149493143024132,-0.07171368134272033,0.055275540674252395,-0.078882728922289,0.0030651428313451493,-0.01127170969899577,-0.018726104201815114,-0.025473479642976832,0.08658889510704748,-0.08206248569856188,-0.11045823124775359,-0.029525674772014492,-0.0443110495035495,-0.08604497963740518,0.41237130033792757
SemiC,0.05156427382943672,0.05106929494989417,-0.02210239072381586,0.11152817908131353,-0.04876370873046656,-0.1130056948704623,0.04376306011255146,-0.004999049348128953,-0.0101159264093817,0.038319180185640435,0.08464917674145224,0.025748928112631988,-0.05807886510551479,-0.04375615894663082,-0.00870753690496865,-0.014381107976822552,0.017314518445778034,-0.009111579012864994,-0.004743443450060623,-0.004781498326390174,-0.004283046918020747,0.09576205816411106,0.01330834923278726,-0.02718513937571116,0.01202422433440797,0.04363239796259522,0.02574573891520484,-0.03596079021542914,0.014085735607949169,0.017052234855380266,0.029086501235289743,-0.04725869717868185,-0.029985941112002763,-0.0035734463812506748,-0.05583853533018252,0.04931523522028879,-0.0454745769193956,-0.01072803363169118,0.014179946733996793,-0.003713466133271075,-0.04796486945644661,-0.01675952904687524,-0.003936411497370081,0.06314496197776262,0.08895852758753195,0.004579189653560823,0.1134858478758675,-0.03861840964689255,0.19525754231614154,0.0047963650787688815,0.024585438732629507,-0.005327286248789019,0.020109280220290727,0.005098742647867221,0.010359805037847463,-0.010171076062274551,-0.08355376745950527,-0.028013230773535944,0.014546363937549597,0.02155483647940302,0.0494264013031176,0.044850927157104155,0.013844317600014169,0.03490464819380708,0.05002118261136472,-0.025817087379745658,0.07553803470066957,-0.0426547376976847,-0.004519811507001902,0.2386479918553862,-0.003882471932698566,-0.05332435775544253,-0.027871025189510863,-0.060438252472717335,-0.05169734147101816,-0.03675232262558961,-0.015841226025282464,0.05717686259085061,-0.013775730306263577,0.0951558472280653,0.0002616891860711451,0.016889048630705557,-0.03593984877041756,0.02641144377526222,-0.008356357383080602,0.08109108400168882,-0.03359839297165393,0.009682144285729255,-0.0171345963517898,0.03863681710924608,0.14623863650902436,0.18646490416772804,0.0009968675870263464,-0.015985423441078544,-0.006770123227732444,0.13838656464916674,0.03337385770807333,0.057533519811571475,0.028909069402805788,-0.009283929591446825,1.0,0.01163359778299198,-0.02158517116345577,0.0033296053330298656,0.08881898207055987,0.02877289194171668,-0.007817477999204844,-0.020521443787383555,-0.020488012614052625,-0.02974065577190143,-0.008252324520296547,-0.06594473931641859,-0.03464674161402952,0.04163054006547357,-0.027298300047561414,-0.009855684214695027,-0.02919271052661065,0.03645635303814124,-0.007725112619876986,-0.04254311026196691,0.04105384298727292,0.004472665708784093,-0.016404503921061776,-0.05167671391233424
