,post_id,family_senti,partner_senti,self_senti
1908,23mm1c,0,0,1
1909,2h0m0q,0,0,0
1910,1wgl0w,0,-2,0
1911,2l7jgr,0,0,0
1912,2lioqt,0,0,0
1913,1ov0ay,0,0,0
1914,1pl3ot,0,0,0
1915,1y1pee,0,0,0
1916,1y66kh,0,0,0
1917,2azf0q,0,0,0
1918,2tzhdn,0,0,0
1919,2mhzkw,0,0,0
1920,2mlkig,0,0,0
1921,2omson,0,0,0
1922,2po6z8,0,0,-2
1923,2q5yfm,0,0,0
1924,2qbd0g,0,0,0
1925,2qx5qo,0,0,0
1926,2r4u6e,0,0,0
1927,2reeak,0,0,-2
1928,2rrt6y,0,0,0
1929,2sb0ff,0,0,0
1930,2tbp5h,0,0,0
1931,2v09w5,0,0,0
1932,2veavg,0,0,0
1933,2vjjso,0,0,0
1934,2wh71a,0,0,0
1935,2wwj7k,0,0,0
1936,2x8hrp,0,0,0
1937,2xi7si,0,0,0
1938,2y04ia,0,0,0
1939,2yu4up,0,0,0
1940,2zi8vp,0,0,-2
1941,320t4x,0,0,0
1942,331ttr,0,0,0
1943,3531lu,0,0,0
1944,356zx9,0,0,0
1945,3g5jcm,0,0,0
1946,1mhjye,0,0,0
1947,1mw6gz,0,0,0
1948,1to70h,1,0,0
1949,248wmr,0,0,0
1950,28d2q9,0,0,3
1951,28mv22,0,0,0
1952,2qutji,-2,0,-2
1953,2qxjyb,1,0,-2
1954,2rzja5,0,0,-2
1955,2sxama,0,0,-1
1956,3044ix,0,0,0
1957,31202t,1,0,2
1958,33bs8e,0,0,0
1959,33ct78,0,0,0
1960,37bltw,0,0,0
1961,37ca7l,0,0,0
1962,3a53dx,1,0,0
1963,3bji5w,0,0,0
1964,3c7e7s,0,0,0
1965,quf91,0,0,0
1966,11sayq,0,0,0
1967,2d1gzt,0,0,0
1968,2y7zc2,0,0,0
1969,dn4k2,0,0,0
1970,kcrew,0,0,0
1971,11mszb,0,0,-1
1972,15wg6d,0,0,0
1973,1fg712,0,-2,0
1974,rv16q,0,0,0
1975,tnmov,0,0,0
1976,1ic1su,1,0,0
1977,24vcqb,0,0,0
1978,28p8lx,-1,0,0
1979,29xu67,0,0,0
1980,2nmkp5,0,0,0
1981,1c85pa,0,0,0
1982,l9aiu,0,0,0
1983,2s81o4,0,0,1
1984,378ium,0,0,0
1985,39cz9h,0,0,0
1986,1ex5xj,0,0,0
1987,1m2jrk,0,0,0
1988,1et9rb,0,0,-4
1989,1etaxr,0,0,-4
1990,2akyak,0,0,0
1991,2aqjuk,-1,0,-1
1992,2b9lgo,0,-2,-2
1993,2bc7yw,0,0,0
1994,2csotz,1,0,0
1995,2d4rdw,0,0,-2
1996,2i93t5,0,0,-2
1997,2ja1f1,0,0,-3
1998,2k5f9y,0,0,0
1999,1n31ig,0,0,0
2000,22lm1u,0,0,0
2001,2cp0pq,0,0,0
2002,iihmu,-3,0,0
2003,iik8q,0,0,0
2004,ilvpm,0,0,0
2005,jtk8a,0,0,0
2006,jtkkb,0,0,0
2007,jxjnk,1,0,0
2008,k40ga,-2,0,0
2009,k5teb,-3,0,0
2010,k5y4i,0,0,0
2011,kpj8f,0,0,0
2012,l2it5,0,0,0
2013,l2j8t,0,0,0
2014,l75md,1,0,0
2015,l89i9,1,0,0
2016,lf0tc,0,0,0
2017,lgju9,0,0,0
2018,m4x1k,1,0,0
2019,m70f3,0,0,0
2020,n0xz4,0,0,-2
2021,n5lr9,0,0,0
2022,nh34x,0,0,0
2023,nu6db,0,0,0
2024,ny7fv,0,0,0
2025,o80im,0,0,-2
2026,orkz1,0,0,0
2027,oz1i7,0,0,-1
2028,p9p4i,0,0,0
2029,pa0it,0,0,0
2030,pc5kk,0,0,-2
2031,pfszz,0,0,0
2032,pr5je,0,0,0
2033,pr5t0,0,0,0
2034,qmsg6,-1,0,0
2035,qmw77,0,0,0
2036,qsgag,0,0,-2
2037,rrlik,0,0,0
2038,tmac8,-2,0,0
2039,urjso,0,0,0
2040,vdb90,0,0,0
2041,xsh9f,0,0,0
2042,xsjax,0,0,0
2043,xsl1m,0,0,0
2044,131pes,1,0,-1
2045,14clza,-3,0,0
2046,18m1t7,0,0,0
2047,18m2kl,0,0,0
2048,1exx5x,0,0,0
2049,1pee4a,0,0,0
2050,2b29j0,0,0,0
2051,2i6ep0,1,0,0
2052,35yerp,0,0,0
2053,3bjd7q,0,0,0
2054,t5yu6,0,0,0
2055,ylv2i,0,0,0
2056,11e75g,0,0,-2
2057,128a00,2,0,0
2058,13nh8c,0,0,0
2059,13yrm4,-1,0,0
2060,13ysd5,1,0,0
2061,14ykiu,0,0,0
2062,16ymcl,-1,0,0
2063,178c5o,1,0,0
2064,18rlkh,0,0,0
2065,19wn72,0,0,0
2066,1b993s,0,0,0
2067,1c0bgb,0,0,0
2068,1c33u7,0,0,0
2069,1ca6lw,0,0,0
2070,1d1iq8,0,0,0
2071,1dvxh5,0,0,0
2072,1dw5dn,0,0,0
2073,1gnq8r,0,0,0
2074,1hoe1h,0,0,0
2075,w4043,0,0,0
2076,1pykyt,0,0,0
2077,1jn60c,0,0,0
2078,31n4ay,0,0,0
2079,3clafg,0,0,0
2080,1xssqt,0,0,0
2081,2ju9bj,-2,0,-1
2082,2lblo1,0,0,0
2083,11cmh7,0,0,0
2084,2hat7p,0,0,0
2085,2kcje9,0,0,0
2086,2xbhjl,0,0,0
2087,3b9b7g,0,0,0
2088,2he5w4,-2,0,-3
2089,lswzs,1,0,-1
2090,tu96k,0,0,0
2091,17qogg,1,0,0
2092,1frq9e,0,0,0
2093,20ifsk,0,0,0
2094,20ik34,0,0,0
2095,2c81rz,1,0,-2
2096,2q8g16,0,0,0
2097,2oj20z,-1,0,0
2098,ff6gh,0,0,0
2099,ixbfc,0,0,0
2100,k7mea,0,0,0
2101,kods1,0,0,0
2102,p2l6d,0,0,0
2103,14085u,0,0,0
2104,16rqtx,0,0,0
2105,1605gl,1,1,0
2106,1f4ra5,0,0,0
2107,1gzjl7,1,0,0
2108,1hfkpt,1,0,0
2109,1lie1l,0,0,0
2110,1lp4d0,1,0,0
2111,1pn3ky,0,0,0
2112,1pnlej,0,0,0
2113,1rf4rk,0,0,0
2114,1zfbk1,-3,0,-1
2115,23nqk1,0,0,0
2116,2fc2g6,0,0,0
2117,2i383b,-3,0,0
2118,2ydc5r,0,0,0
2119,2ys9dy,0,0,0
2120,2ysi3e,0,0,0
2121,2pwfcv,0,0,0
2122,2c48k0,0,0,0
2123,3076iw,0,0,0
2124,343gza,0,1,0
2125,3cgncq,0,0,0
2126,m1wnd,0,0,0
2127,m1y09,0,0,-3
2128,m6frh,0,0,0
2129,m8yz2,1,0,0
2130,ma6ei,0,0,0
2131,obobs,2,0,0
2132,od0ku,0,0,0
2133,ohx4o,-1,0,0
2134,qc08o,0,0,0
2135,qhg9p,0,0,0
2136,qylt3,0,0,0
2137,rs72i,0,0,0
2138,tuyim,0,0,0
2139,1au7xd,2,1,0
2140,jg236,0,0,0
2141,kollz,0,0,0
2142,kpdb5,-3,0,-2
2143,kw8o8,-2,1,-2
2144,kw8x7,-2,1,-2
2145,lfnjj,0,-2,0
2146,li0de,0,0,0
2147,llqm3,0,0,-1
2148,lqksu,0,0,0
2149,lqlrj,0,0,0
2150,lvq4e,0,0,0
2151,m17u2,0,0,0
2152,mnh9t,0,-2,3
2153,psyha,-1,-3,0
2154,1608np,-2,0,0
2155,3f60wi,0,0,0
2156,ei6s5,0,0,0
2157,j84j6,1,0,0
2158,34ub9h,0,0,0
2159,34wwwo,0,0,0
2160,368tcp,0,0,0
2161,36lm8t,0,0,0
2162,37p5ve,0,0,0
2163,386uek,0,0,0
2164,399rvu,1,0,0
2165,3b74bb,-1,-2,0
2166,22vr69,-2,0,0
2167,22vwii,-2,0,0
2168,2dslhx,0,-2,-3
2169,2hh2ud,0,0,0
2170,2htrmm,0,0,0
2171,13z1pq,-2,0,0
2172,1dby30,0,-2,0
2173,2fow4a,-1,0,-1
2174,2nqg4a,0,0,-2
2175,2tt89k,0,0,0
2176,2uq5vt,0,0,0
2177,1vlt7k,-1,0,0
2178,31wcii,1,0,0
2179,3fwvwe,-2,0,0
2180,32352g,1,0,-2
2181,p053o,0,0,0
2182,q4zgo,3,0,0
2183,u9igz,0,0,0
2184,w2xep,0,0,0
2185,144s12,0,0,0
2186,144t03,-2,0,0
2187,1czr2f,0,0,-3
2188,1ehvnq,1,0,0
2189,1fzm3y,1,0,0
2190,1pq7fm,0,0,0
2191,14t1kr,0,0,0
2192,2fpn04,-3,4,-2
2193,2gfpr6,0,0,0
2194,2q9c1j,0,0,0
2195,y0o2e,0,0,0
2196,157zqp,0,0,0
2197,1cnwwd,0,0,0
2198,2k90gt,0,0,0
2199,2prbms,0,-1,0
2200,2jpxop,-3,0,0
2201,2w0x2w,0,0,-1
2202,32bd7q,0,0,0
2203,cr8pd,1,0,0
2204,esw0l,-1,0,0
2205,etage,0,0,0
2206,ezgt6,0,0,0
2207,3e95bn,-1,0,0
2208,10amjc,-1,0,0
2209,16jp1t,0,0,-2
2210,190itb,0,0,0
2211,dgckq,-1,0,0
2212,e6q4e,0,0,0
2213,gmdqa,1,0,0
2214,319twx,0,0,0
2215,2vsg2u,0,0,0
2216,2vt9h4,0,0,0
2217,2a2wh2,0,0,0
2218,2d7by1,0,0,0
2219,2g9xn7,0,-2,0
2220,2gqsjn,-1,-2,0
2221,2gxi1q,-2,0,-3
2222,2h0quf,1,1,1
2223,2h0td2,0,0,-3
2224,2hb3ci,0,0,0
2225,2hpn8w,0,0,0
2226,2i5lab,0,0,0
2227,2jv2cn,0,0,0
2228,2krb1u,0,0,1
2229,2krbnu,0,0,1
2230,2m2p9l,0,0,0
2231,2mr07w,0,0,0
2232,2p5s3s,0,0,1
2233,2yjl74,0,0,0
2234,2ynj0k,0,0,0
2235,9veh2,0,0,0
2236,2js9sp,0,0,0
2237,1qavua,0,0,-1
2238,1qmk1f,0,0,-2
2239,1qrxe7,0,0,0
2240,1r4jst,0,0,0
2241,1tek36,0,0,-3
2242,1tl6a6,0,0,0
2243,1tlfa1,0,0,-2
2244,1tnlv6,0,0,0
2245,1tq4dj,0,0,0
2246,1ty17u,-2,0,0
2247,1u10p0,0,1,0
2248,1u5wyt,0,0,0
2249,1ue0ye,0,0,0
2250,1utg8a,0,0,0
2251,1vg1qu,0,0,0
2252,1vlqzi,0,0,0
2253,1vrav4,0,0,0
2254,1w1uxf,0,0,0
2255,1w9nm3,0,0,-3
2256,1wt9nn,0,0,0
2257,1y5ssv,-2,0,-3
2258,25h1jh,0,0,0
2259,27parw,0,0,-2
2260,28jzr9,-1,0,1
2261,2979mj,-1,0,0
2262,315ulg,-1,0,0
2263,32a6tk,-2,0,-2
2264,32h51s,0,0,0
2265,39fiu6,-2,0,1
2266,v326p,0,0,0
2267,39dkyj,0,0,0
2268,17kzxm,2,0,-3
2269,17mnxv,0,0,0
2270,17oq31,0,0,-2
2271,17t7v4,0,2,0
2272,17w3vb,0,0,0
2273,182t5j,0,0,0
2274,18r6dw,0,-1,0
2275,18rco4,0,0,0
2276,18rhxk,0,-3,-3
2277,1d1dkq,0,0,0
2278,1ds7k2,0,0,0
2279,1duqa5,0,1,0
2280,1gjrm6,0,0,0
2281,1h1eq7,-2,0,0
2282,1h8n52,0,0,0
2283,1hmiax,0,0,0
2284,1qgza3,0,0,0
2285,22es3z,0,0,-1
2286,2esyzb,0,-3,0
2287,2j0xq5,0,0,0
2288,2xkqia,1,1,-1
2289,3dguvg,0,0,1
2290,3ft0jx,0,0,0
2291,1jdx5b,0,0,0
2292,1kxalj,0,0,0
2293,1m42a9,0,0,-2
2294,1m537i,0,0,0
2295,1pvpra,0,0,0
2296,1q7zki,0,0,0
2297,1qrekj,0,0,0
2298,1s38we,0,0,0
2299,28xocf,0,0,-2
2300,29bpru,0,0,0
2301,2a7ryz,-3,0,-3
2302,2au850,0,0,0
2303,2cfhi5,-1,0,0
2304,2cn9o6,-1,0,0
2305,2e3zxf,0,0,0
2306,2e4eys,0,0,0
2307,2e4gz0,0,0,0
2308,2hsm1a,0,-1,0
2309,pqbxp,0,-2,0
2310,q4gps,-2,0,0
2311,qg4vj,1,0,0
2312,rdgc4,-1,0,0
2313,s0arw,0,0,-1
2314,ukslm,0,0,0
2315,wdf8h,-2,0,0
2316,wh1p1,-1,0,0
2317,10nrc6,0,0,0
2318,125hs2,0,0,0
2319,129il2,0,0,0
2320,13shnd,-1,0,-1
2321,200a88,0,0,0
2322,2105ra,0,0,-3
2323,2oltit,0,0,0
2324,2p57dm,1,-2,0
2325,2p5c4g,0,-1,0
2326,2ql90r,0,0,0
2327,2qmirb,0,0,-1
2328,2qnlhl,0,0,0
2329,2r898z,0,0,-1
2330,2rvv31,-2,0,0
2331,2uhw5r,-1,0,0
2332,2w5os8,0,0,0
2333,2wa28i,-3,0,0
2334,2wea7b,-1,0,0
2335,2wed09,1,0,0
2336,2wgkhq,0,0,0
2337,2wjiul,0,0,1
2338,2wjkju,0,0,0
2339,pciac,0,1,-1
2340,12k868,0,0,0
2341,12suyq,0,0,0
2342,12uzfq,0,0,0
2343,12xawq,0,0,0
2344,131c8x,0,0,0
2345,137ycx,0,0,1
2346,13neg7,0,0,0
2347,13qf88,0,0,0
2348,13ukti,0,0,0
2349,140z8s,0,0,0
2350,148wg3,0,-3,0
2351,14g096,0,0,-2
2352,14ue2z,4,-2,0
2353,15mlcf,0,-3,0
2354,1dactf,0,0,0
2355,36oxgo,0,0,0
2356,ndoep,0,0,0
2357,ohxxd,0,0,0
2358,344g7k,0,0,0
2359,1zljw4,0,0,0
2360,20xbhj,0,2,0
2361,22afqe,0,0,-2
2362,jf0f3,0,0,-2
2363,kkud7,0,0,-3
2364,kwpnl,0,0,0
2365,luqej,0,0,0
2366,nefg1,-2,0,-1
2367,q9pev,0,0,0
2368,r8gnx,0,0,2
2369,spvy6,-2,0,-1
2370,sq790,1,0,0
2371,u3e8q,0,2,1
2372,v09qc,0,0,0
2373,xlclr,0,0,0
2374,yk355,0,0,0
2375,yp9rb,0,0,0
2376,12tgil,0,0,0
2377,14inil,-2,0,0
2378,164ad6,0,0,0
2379,1bahh5,0,0,0
2380,1bcky1,0,0,0
2381,2danvp,1,0,0
2382,2dpjxu,0,0,1
2383,2dsaxa,0,0,0
2384,2dykfi,0,0,0
2385,2efugf,0,0,0
2386,2evw1l,0,0,0
2387,2srb8m,0,0,0
2388,2wsgfm,0,0,0
2389,2zpdnc,0,0,0
2390,35pznu,0,0,0
2391,370a7z,0,0,0
2392,37mcvl,0,0,0
2393,3a3lg3,-2,0,0
2394,27xm5b,0,0,0
2395,28igz7,0,0,-1
2396,28x7yw,1,0,0
2397,2bghdt,0,0,0
2398,2jor7f,-1,0,0
2399,2ljxh7,1,0,-1
2400,2m4k65,1,0,0
2401,2mppu4,0,0,0
2402,2mu8gz,0,0,0
2403,2nhzr1,0,0,0
2404,2o3487,0,0,-3
2405,2s4whw,0,0,0
2406,2tx0lk,0,0,0
2407,2up7jh,0,0,0
2408,314z77,-1,0,0
2409,1fvao8,0,0,0
2410,orwt0,-1,0,0
2411,36q8iy,0,0,0
2412,2oq39c,0,0,-1
2413,1l2z5q,-1,0,-1
2414,24ahts,0,0,0
2415,2saoq5,0,0,0
2416,2t2kgz,-2,2,0
2417,2z0ce6,0,0,0
2418,txnw5,0,0,0
2419,39bjx2,0,0,0
2420,1ottxh,0,0,0
2421,r6m1e,0,0,0
2422,250ibn,-3,0,-2
2423,250iz9,-3,0,-2
2424,2nwum4,0,0,0
2425,1klw7f,0,0,0
2426,11vz04,1,-1,0
2427,18d2wt,0,0,0
2428,2760t9,1,0,0
2429,29cd6y,0,0,0
2430,2h3h2p,0,0,0
2431,mlmkq,0,0,0
2432,wfr55,0,0,0
2433,2ccy5f,0,0,0
2434,pwnk8,0,0,0
2435,qi9s9,0,0,0
2436,qy26k,0,0,0
2437,qy2q8,0,0,0
2438,r7guq,0,0,0
2439,rbgjx,0,0,0
2440,rjhvx,0,0,0
2441,s5f6m,0,0,0
2442,sdwsx,0,0,-2
2443,t2z7q,0,0,0
2444,v28gp,0,0,0
2445,v754g,0,0,0
2446,v7736,0,0,0
2447,wgenr,0,0,0
2448,wr6gx,0,0,0
2449,wrawz,0,0,0
2450,wyubo,0,0,0
2451,13ehhf,0,0,0
2452,147cf0,0,0,0
2453,14ojql,0,0,0
2454,15d9lc,0,0,0
2455,1b47ut,0,0,0
2456,1f6xrr,0,0,0
2457,1hrjni,0,0,0
2458,1iyhjf,0,0,0
2459,13jlnt,0,0,0
2460,15nfbs,0,0,0
2461,17rtl1,-2,0,0
2462,196mi5,-1,0,0
2463,1edbhl,0,1,0
2464,1ogvab,1,0,-2
2465,1qr1sj,0,-3,0
2466,1x5lr6,0,0,0
2467,26hyse,-1,0,0
2468,2ak54m,1,-2,1
2469,3d9jzl,1,0,-3
2470,qxqhm,-1,0,0
2471,qyi5t,0,0,1
2472,s017x,0,0,0
2473,s632s,0,0,0
2474,2zyovy,0,0,0
2475,18q8vi,-2,0,0
2476,1cmlml,0,0,0
2477,1g8ksp,0,0,0
2478,2f6iv7,-2,0,-2
2479,1fm7jg,-1,-1,-3
2480,1fm9l0,-1,-1,-3
2481,1tkhzs,0,0,0
2482,2f5k6l,-2,0,-2
2483,1ef6v9,0,0,0
2484,259i9o,-1,-2,0
2485,2e11bu,0,0,0
2486,1mdopu,0,0,0
2487,1mfpom,-1,0,-3
2488,1n5ahv,0,0,0
2489,1ncvwr,1,0,0
2490,1nk7m4,1,0,0
2491,1nvud1,0,0,0
2492,1qkb4j,0,0,0
2493,1r9ez1,-2,-2,0
2494,1skevu,-1,0,0
2495,1swj9b,3,0,0
2496,1t43u7,-1,-1,0
2497,1t877l,-4,0,-3
2498,1tdrsj,-1,0,0
2499,1tfpbh,1,0,0
2500,1v0jbe,-3,0,0
2501,1x3scp,1,0,0
2502,1ybega,0,0,0
2503,20j76j,2,0,0
2504,21vnqu,0,0,0
2505,26cfqw,0,-1,0
2506,2726hn,0,3,1
2507,27g5in,-1,0,0
2508,38fw6o,-2,-1,0
2509,301sa9,1,3,-4
2510,345rgd,0,0,0
2511,1joboq,0,0,0
2512,2gbfw7,0,0,0
2513,1hj7g2,-2,-1,0
2514,1j0eob,-2,0,0
2515,1jsul5,0,0,0
2516,1vltof,0,0,0
2517,2iyi4e,0,0,0
2518,349r0s,3,0,0
2519,36chtk,0,0,0
2520,36grzj,0,0,0
2521,36tasq,0,0,0
2522,36y7p5,0,0,0
2523,3ai3kd,0,0,0
2524,3dm4y9,0,0,0
2525,3eu9fw,0,0,0
2526,olvfu,0,0,0
2527,f3dj2,0,0,0
2528,gs63s,0,0,-3
2529,r5qwf,1,0,0
2530,xoi2k,0,0,0
2531,1blw34,0,0,0
2532,1zzhth,0,0,0
2533,206zgq,0,0,0
2534,2136a9,0,0,0
2535,21nvbm,-1,0,0
2536,228dn4,0,0,0
2537,244sd2,0,-1,-1
2538,2e33fg,0,0,0
2539,2jsog5,0,0,0
2540,1eho54,-3,0,-1
2541,1krgao,0,0,0
2542,1rzjc6,0,0,0
2543,1jiu2y,0,0,0
2544,1jiwh2,0,0,0
2545,1jm653,0,0,0
2546,1jm7bi,0,0,0
2547,1qsbo9,-1,-1,0
2548,1t87fd,-1,0,-1
2549,1tdyi2,-1,0,0
2550,uxoiz,0,0,0
2551,vyql5,0,0,0
2552,w147b,1,0,0
2553,wc2ji,0,0,0
2554,xk53i,1,0,0
2555,xpsh3,-2,0,-3
2556,xpthg,0,0,0
2557,134q36,0,-2,0
2558,37ozpz,1,0,-1
2559,37ps6o,1,0,-1
2560,nuff1,0,0,0
2561,v2aq1,0,0,0
2562,yfm39,0,0,0
2563,2e4ea6,0,0,0
2564,2egfd0,0,0,0
2565,2euxf4,-1,0,0
2566,2k91bh,0,0,0
2567,2mrjqx,0,0,-2
2568,2r8ora,0,0,0
2569,2rqr1x,0,0,0
2570,2tkel6,0,0,0
2571,2vvvrl,2,1,1
2572,2w590b,-1,0,0
2573,2w5asz,0,0,0
2574,2xal0g,0,0,0
2575,2ymeid,0,0,0
2576,31cby8,0,0,0
2577,34jwbp,0,0,0
2578,3bj93x,2,-2,0
2579,3bz6lr,0,0,0
2580,16cs1r,0,-2,-2
2581,19fvd7,0,0,0
2582,1ingvo,0,0,0
2583,1lldwk,0,0,3
2584,1lmtev,0,0,0
2585,1m05p4,1,2,0
2586,1t9s5e,-1,0,0
2587,1vh1na,0,1,0
2588,15cpa6,-1,0,0
2589,38l8dq,0,0,0
2590,qsjup,-1,0,-2
2591,r8j3i,-3,0,0
2592,t2rls,0,0,0
2593,ubr6e,1,0,-1
2594,18az6o,0,0,1
2595,19zgo6,-3,0,0
2596,19zl39,-3,0,0
2597,1bafiv,-1,0,-2
2598,1bcmgl,0,0,0
2599,1bi0dy,0,0,-2
2600,1k8jwk,0,0,-2
2601,1t31bw,1,0,0
2602,1tglaw,0,0,0
2603,1vg1ry,0,0,1
2604,31uuj2,1,0,0
2605,3fieb5,0,0,-1
2606,2g1e2p,0,-1,-4
2607,2mbecj,0,0,0
2608,2mbfgw,0,0,0
2609,2osref,0,0,0
2610,38q628,-1,0,0
2611,1lygtr,1,0,0
2612,1q5wpq,0,0,0
2613,2fls78,-1,0,0
2614,2gtqt3,-2,0,-3
2615,2tstyt,0,0,0
2616,2x1bm7,0,0,0
2617,1ho6js,0,0,0
2618,1hrdky,-1,0,-3
2619,1nghoo,-1,0,0
2620,2lfa9v,0,0,0
2621,1rf2q8,-1,0,0
2622,1t3gib,0,0,0
2623,2cb93x,2,0,0
2624,2dcy9j,0,0,-1
2625,15gnux,-2,0,0
2626,15goj6,-2,0,0
2627,1gx0da,0,0,0
2628,1h3als,2,0,0
2629,1j6tbl,0,0,0
2630,1ohj5x,0,0,0
2631,1x341y,-1,0,0
2632,1x35l6,-1,0,0
2633,2h4fmp,0,0,0
2634,2h5jk9,0,0,0
2635,351tuk,1,0,0
2636,35mhzn,0,0,0
2637,1bzudb,0,0,0
2638,1dg9pl,0,0,0
2639,1fa2hs,0,0,1
2640,1fjlhc,0,0,0
2641,1fm3e9,0,0,0
2642,roj99,0,0,0
2643,sj0zl,0,0,0
2644,1cqbn4,-2,0,0
2645,1ywpez,0,0,0
2646,1nbcgh,0,0,0
2647,22h2jn,1,0,0
2648,mm95r,0,0,0
2649,n1auv,0,0,0
2650,u3kuc,0,0,0
2651,wshmy,-1,0,0
2652,xhg6b,0,0,0
2653,yu8q5,0,0,0
2654,10pxbq,1,0,-2
2655,1gawi2,0,0,0
2656,1llf7d,0,0,0
2657,2ygok8,0,0,0
2658,2uzydv,0,0,0
2659,dw3bb,0,0,0
2660,f8rjd,-2,0,0
2661,hf2km,0,0,0
2662,ts8cw,0,0,0
2663,p7sv2,0,0,0
2664,vy54y,-2,0,-2
2665,vy8bj,2,0,0
2666,vzlvx,0,0,0
2667,w2rsj,0,0,0
2668,wecon,-2,0,0
2669,ws8aa,0,0,0
2670,wts98,0,0,0
2671,wuq0h,0,0,1
2672,x21cb,0,0,0
2673,xhk32,0,0,0
2674,xj7m4,0,0,0
2675,y2omf,-2,0,0
2676,y57nv,0,0,0
2677,ybp40,0,0,0
2678,ycx7o,0,0,0
2679,yg8nv,0,0,0
2680,yvs4g,0,0,0
2681,yz9bg,0,0,0
2682,zd774,0,0,0
2683,zdasc,-1,0,0
2684,zs55j,0,0,0
2685,18zglw,-1,0,0
2686,1acgmi,0,0,0
2687,1cpunm,0,0,0
2688,1dgdi9,0,0,0
2689,1dol7b,-3,0,0
2690,1dqlxm,0,0,0
2691,1ehmkg,0,0,0
2692,1h23r2,0,0,0
2693,1h8vp7,0,0,0
2694,1vakcd,-1,0,0
2695,1zmymh,-3,0,0
2696,2c9f0m,0,0,0
2697,2i6wvd,-1,0,0
2698,2i8jut,0,0,0
2699,22vmp4,0,0,0
2700,22vnmz,3,0,0
2701,2pk264,0,-2,0
2702,wfryp,0,0,0
2703,15d8j4,-1,0,0
2704,15d9k5,-2,0,0
2705,1at7oa,0,0,0
2706,1ts0mu,0,0,0
2707,1wpfmo,-1,0,0
2708,2rtk3u,0,0,0
2709,2adncp,0,0,0
2710,3728g9,0,0,0
2711,2ltsl6,0,0,0
2712,2m8pvv,0,0,0
2713,2mfcjz,0,0,0
2714,2n0ppg,0,0,0
2715,2ng6qa,-1,0,0
2716,2o04j3,0,0,0
2717,1fwdd1,0,0,0
2718,1iapdh,0,0,0
2719,1sy84a,-2,0,0
2720,1syh9f,-1,-1,-1
2721,2hque6,0,0,0
2722,2lmzkd,0,0,0
2723,2ynqe7,0,0,0
2724,2zql9o,0,0,0
2725,v7y94,0,0,0
2726,19kz2r,0,0,0
2727,h8iox,0,0,0
2728,jhvqc,-1,-2,0
2729,k4i3q,0,0,0
2730,ngyz3,0,0,0
2731,qtvlz,0,0,0
2732,sr1mr,-1,0,0
2733,17jllf,0,-1,0
2734,17jqyx,0,0,0
2735,17k6g8,0,0,0
2736,17ktdo,0,0,0
2737,17ntdk,0,0,0
2738,1888ph,0,0,2
2739,1ctl7d,0,-1,1
2740,1kumda,0,0,0
2741,1ulddq,0,-2,0
2742,23ivte,0,0,0
2743,23jevf,0,0,-3
2744,24wds5,0,0,0
2745,30forc,0,0,0
2746,372fss,0,0,0
2747,372gk3,0,0,0
2748,1de6h4,0,0,0
2749,2f1fik,0,0,0
2750,2i4act,-2,0,-3
2751,2i7r9u,0,0,0
2752,2i7z4g,0,0,0
2753,2i8lxs,0,0,0
2754,2iav19,0,3,0
2755,2ih8sb,0,0,0
2756,2l7avo,0,0,0
2757,xdeoa,0,0,0
2758,29erhr,0,0,0
2759,1ts3kt,0,0,0
2760,1uh4j9,-3,0,0
2761,1unl4e,0,0,0
2762,1wy9bu,0,0,0
2763,1wyax1,0,0,0
2764,z92v3,0,0,0
2765,16ibft,0,0,0
2766,p5r6l,-1,0,0
2767,14hb3u,-2,0,0
2768,15mfgk,0,0,0
2769,1quj9j,-2,-1,0
2770,1vy0wu,0,-1,0
2771,1xeh7x,-2,0,0
2772,39urev,0,0,0
2773,1vz8ym,0,-3,0
2774,20ypgc,0,0,0
2775,217ja2,-1,0,0
2776,23me02,0,0,0
2777,28irw9,1,0,0
2778,1gfmks,-2,-1,0
2779,1go38w,1,0,0
2780,1h5num,0,0,1
2781,1jgo1n,0,0,-3
2782,1qxv0z,-2,1,0
2783,2377dh,-2,0,0
2784,242x98,0,0,0
2785,27eqp7,0,0,0
2786,2b0upt,-1,0,0
2787,2cd1xf,-1,0,0
2788,2d1fvd,0,0,0
2789,2d97xs,0,0,0
2790,2es5bg,0,0,0
2791,2fsszq,0,0,0
2792,2g2bia,0,0,0
2793,2i6q68,0,0,0
2794,2qc39k,0,0,0
2795,2qijak,-1,0,0
2796,2rwepx,0,0,0
2797,2tga36,0,0,0
2798,3ehsyl,0,0,0
2799,1tmgm2,0,0,0
2800,2xbwtu,0,0,0
2801,1brrps,-2,0,0
2802,1mfdwc,0,0,0
2803,1nc3oq,0,0,-1
2804,1pixdi,0,-1,0
2805,1rfw0v,0,0,0
2806,2o4s5i,0,2,-3
2807,2obhg1,2,-3,-1
2808,2okrkv,0,-1,0
2809,2ol83c,0,-1,0
2810,2p58x5,-1,0,0
2811,2pnw6e,2,0,0
2812,2scqup,-1,-2,0
2813,2xhlig,2,1,0
2814,2ygere,2,0,0
2815,2ylm6n,0,0,0
2816,2z10uv,0,-2,-3
2817,32dwfx,1,-1,1
2818,15r26c,0,0,0
2819,15tmau,1,0,0
2820,29ndt7,0,0,-2
2821,t50an,0,0,0
2822,teaic,0,0,0
2823,ttedf,0,0,0
2824,u3mt5,0,0,0
2825,u3pvy,0,0,0
2826,uao65,-2,0,0
