,user_id,postingFrequency,postingInterval,generalMoreFreq,generalWordCount,healthPostingFrequency,healthPostingInterval,healthMoreFreq,healthWordCount,mentionMethods
13165,-54634,26,17,0,106.12,0,0,0,0,0
13166,-54641,51,8.5,0,17.67213115,0,0,0,0,0
13167,-54643,14,15,1,32.62142857,0,0,0,0,0
13168,-54651,38,3.027027027,0,115.1616162,0,0,0,0,0
13169,-54656,46,14.4,0,28.83333333,0,0,0,0,0
13170,-54661,13,46.75,1,24.87179487,0,0,0,0,0
13171,-54670,16,63.2,1,108.2105263,0,0,0,0,0
13172,-54677,24,57.7826087,1,195.0909091,0,0,0,0,0
13173,-54697,52,25.19607843,0,42.30769231,3,59,0,91.5,0
13174,-54698,48,14.34042553,0,10.91803279,0,0,0,0,0
13175,-54704,14,32.38461538,1,82.61111111,0,0,0,0,0
13176,-54714,21,44.25,0,93.72463768,0,0,0,0,0
13177,-54718,32,34.03225806,1,18.64285714,0,0,0,0,0
13178,-54724,311,3.319354839,0,47.75925926,1,0,0,0,0
13179,-54757,29,37.21428571,0,145.4042553,0,0,0,0,0
13180,-54760,23,53.54545455,1,38.01459854,0,0,0,0,0
13181,-54762,23,68.54545455,1,36.78947368,0,0,0,0,0
13182,-54776,37,27.63888889,0,19.13235294,0,0,0,0,0
13183,-54801,17,17.25,1,83.3,0,0,0,0,0
13184,-54806,56,22.76363636,1,74.125,1,0,0,0,0
13185,-54808,12,107.8181818,1,30.06969697,0,0,0,0,0
13186,-54821,32,45.25806452,1,109.4561404,0,0,0,0,0
13187,-54834,255,1.440944882,0,7.112244898,1,0,0,0,0
13188,-54835,18,43.11764706,1,60.66666667,0,0,0,0,0
13189,-54838,74,4.068493151,0,5.823529412,0,0,0,0,0
13190,-54840,19,17.83333333,0,55.88588589,0,0,0,0,0
13191,-54843,41,6.275,0,24.22413793,0,0,0,0,0
13192,-54847,15,43.64285714,1,36.12244898,0,0,0,0,0
13193,-54849,13,157.3333333,1,24.44791667,0,0,0,0,0
13194,-54862,23,0.045454545,0,73.47368421,0,0,0,0,0
13195,-54884,19,27.05555556,1,11.66942149,0,0,0,0,0
13196,-54890,95,7.925531915,1,18.5,6,128.4,1,114.625,0
13197,-54895,18,22.35294118,1,109.5909091,0,0,0,0,0
13198,-54897,43,29.02380952,0,86.1640625,0,0,0,0,0
13199,-54899,35,23.97058824,0,82.54166667,0,0,0,0,0
13200,-54906,12,57.45454545,1,43.61363636,0,0,0,0,0
13201,-54911,56,10.54545455,0,45.37096774,1,0,0,0,0
13202,-54915,23,19.27272727,1,60.49825784,1,0,0,0,0
13203,-54920,33,38.5625,1,88.72727273,1,0,0,0,0
13204,-54921,215,1.88317757,0,40.66666667,0,0,0,0,0
13205,-54924,15,1.857142857,1,101.0212766,0,0,0,0,0
13206,-54928,26,24.68,0,21.88,0,0,0,0,0
13207,-54933,18,88.58823529,1,50.72727273,0,0,0,0,0
13208,-54936,14,30,0,63,0,0,0,0,0
13209,-54947,19,1.111111111,1,34.54545455,0,0,0,0,0
13210,-54950,360,7.094707521,0,10.24561404,0,0,0,0,0
13211,-54954,52,26.52941176,0,117.3,0,0,0,0,0
13212,-54955,20,24.89473684,1,86.82926829,0,0,0,0,0
13213,-54963,12,90.81818182,1,21.25396825,0,0,0,0,0
13214,-54966,11,45.4,1,81.675,0,0,0,0,0
13215,-54971,49,12.66666667,0,48.10638298,0,0,0,0,0
13216,-54974,16,9.533333333,1,18.59459459,0,0,0,0,0
13217,-54976,11,30.3,1,48.09090909,0,0,0,0,0
13218,-54978,12,5.545454545,1,69.44545455,0,0,0,0,0
13219,-54983,48,24.4893617,0,19.88888889,3,148,0,335.6666667,0
13220,-54992,17,83.0625,1,96.25490196,0,0,0,0,0
13221,-54997,14,48.46153846,1,49.94117647,0,0,0,0,0
13222,-55009,14,13.30769231,1,5.235294118,3,153.5,0,89,0
13223,-55010,53,9.615384615,0,28.89803922,0,0,0,0,0
13224,-55014,11,42.9,1,5.625254582,0,0,0,0,0
13225,-55015,88,0.988505747,0,96.72727273,0,0,0,0,0
13226,-55022,12,0.272727273,1,69.82,0,0,0,0,0
13227,-55024,701,0.772857143,0,65.09345794,0,0,0,0,0
13228,-55032,20,42.57894737,1,185.047619,1,0,0,131,0
13229,-55034,23,58.27272727,1,24.73076923,0,0,0,0,0
13230,-55035,28,5.407407407,0,62,3,44.5,0,146.7142857,0
13231,-55037,16,57.66666667,1,39.43037975,1,0,0,0,0
13232,-55039,16,19.93333333,0,285.6216216,0,0,0,0,0
13233,-55047,32,35.74193548,0,101.6,0,0,0,0,0
13234,-55070,31,7.733333333,1,26.66972477,0,0,0,0,0
13235,-55071,52,11.54901961,1,66.33333333,1,0,0,0,0
13236,-55072,22,22.71428571,1,72,0,0,0,0,0
13237,-55078,14,22.07692308,1,97.15384615,0,0,0,0,0
13238,-55082,13,82,0,50.62096774,0,0,0,0,0
13239,-55083,16,12.4,0,1.663007684,0,0,0,0,0
13240,-55087,111,2.581818182,1,8.469586375,0,0,0,0,0
13241,-55103,12,88.72727273,1,29.0754717,0,0,0,0,0
13242,-55105,13,54.91666667,1,50.66666667,0,0,0,0,0
13243,-55111,17,16.0625,1,153.6666667,0,0,0,0,0
13244,-55116,15,77.71428571,1,43.26315789,0,0,0,0,0
13245,-55118,31,4.766666667,0,193.828125,0,0,0,0,0
13246,-55120,23,52.5,0,120.9756098,0,0,0,0,0
13247,-55129,21,72.7,0,80.11691023,0,0,0,0,0
13248,-55142,26,56.48,0,80.54081633,0,0,0,0,0
13249,-55143,38,29.45945946,0,141.3571429,1,0,0,288,0
13250,-55147,47,21.2173913,0,7.428571429,0,0,0,0,0
13251,-55150,36,25.34285714,1,11.5,1,0,0,0,0
13252,-55153,15,11.92857143,0,33.94736842,0,0,0,0,0
13253,-55157,85,20.27380952,0,66.75,3,7,0,314,0
13254,-55161,63,20.74193548,1,62.64705882,0,0,0,0,0
13255,-55163,19,17,0,40.64814815,0,0,0,0,0
13256,-55165,17,65.5,1,32.91803279,0,0,0,0,0
13257,-55170,12,42.54545455,1,26.66666667,0,0,0,0,0
13258,-55194,100,14.46464646,0,25.21428571,0,0,0,0,0
13259,-55198,30,16.82758621,1,4.300613497,1,0,0,133,0
13260,-55203,18,40.52941176,1,63.73684211,0,0,0,0,0
13261,-55208,15,99.28571429,1,570.0909091,0,0,0,0,0
13262,-55211,18,90.82352941,0,184.5833333,0,0,0,0,0
13263,-55215,11,118.5,0,82.27419355,0,0,0,0,0
13264,-55222,17,27.5,0,184.2173913,0,0,0,0,0
13265,-55226,47,18.45652174,1,31.7,1,0,0,173,0
13266,-55231,17,28.5625,1,201.4615385,0,0,0,0,0
13267,-55233,27,35.42307692,1,157.4615385,0,0,0,0,0
13268,-55235,34,26.39393939,0,171.8227848,0,0,0,0,0
13269,-55241,12,50.54545455,1,20.35714286,0,0,0,0,0
13270,-55244,14,40.30769231,1,25.48,1,0,0,0,0
13271,-55252,14,110.8461538,1,312.2666667,0,0,0,0,0
13272,-55253,57,40.92857143,1,225.09375,0,0,0,0,0
13273,-55263,11,64.4,1,128.4198895,0,0,0,0,0
13274,-55269,20,20,0,186.7692308,0,0,0,0,0
13275,-55282,24,81,1,182.3157895,0,0,0,0,0
13276,-55285,19,58.72222222,1,10,0,0,0,0,0
13277,-55288,14,21.84615385,1,47.98507463,0,0,0,0,0
13278,-55294,286,3.147368421,0,154.8372093,11,67,1,320.6666667,0
13279,-55295,108,13.14018692,0,184.5384615,0,0,0,0,0
13280,-55297,30,28.44827586,1,73.75,0,0,0,0,0
13281,-55312,32,11.19354839,0,74.58333333,0,0,0,0,0
13282,-55321,12,29.36363636,1,17.04651163,0,0,0,0,0
13283,-55324,14,11.53846154,1,19.75,0,0,0,0,0
13284,-55332,19,29.61111111,1,31.13207547,0,0,0,0,0
13285,-55342,44,7.837209302,0,67.95454545,0,0,0,0,0
13286,-55343,11,10.5,1,68.21311475,0,0,0,0,0
13287,-55349,17,85.5,1,101,0,0,0,0,0
13288,-55352,58,15.01754386,0,83.46987952,0,0,0,0,0
13289,-55355,18,37.52941176,1,14.53846154,0,0,0,0,0
13290,-55357,40,17.8974359,1,46.78280543,0,0,0,0,0
13291,-55358,21,35.9,1,84.35714286,0,0,0,0,0
13292,-55360,16,43.26666667,0,65.27631579,0,0,0,0,0
13293,-55364,36,17.45714286,1,52.79166667,0,0,0,0,0
13294,-55370,59,11.34482759,0,52.53921569,0,0,0,0,0
13295,-55372,121,9.941666667,1,22.91666667,0,0,0,0,0
13296,-55377,28,20.7037037,1,71.5,1,0,0,167,0
13297,-55379,15,81.78571429,1,94.91666667,0,0,0,0,0
13298,-55380,42,26.43902439,0,83.72727273,0,0,0,0,0
13299,-55383,58,9.333333333,0,72.98804781,0,0,0,0,0
13300,-55387,11,102.9,1,58.12280702,0,0,0,0,0
13301,-55388,13,118.1666667,1,47.52284264,0,0,0,0,0
13302,-55389,24,57.7826087,0,183.295082,0,0,0,0,0
13303,-55415,47,2.630434783,0,122.2173913,0,0,0,0,0
13304,-55416,40,2.769230769,1,120.2684564,1,0,0,367,0
13305,-55422,35,51.73529412,1,43.1,0,0,0,0,0
13306,-55437,13,32,0,16.03741241,0,0,0,0,0
13307,-55440,73,7.472222222,1,194.2115385,0,0,0,0,0
13308,-55446,47,20.5,1,34.18,0,0,0,0,0
13309,-55447,21,57.15,1,39.94594595,0,0,0,0,0
13310,-55452,20,58.57894737,0,179.0769231,0,0,0,0,0
13311,-55454,13,77.08333333,1,23.69620253,0,0,0,0,0
13312,-55458,372,0.676549865,0,253.6168831,0,0,0,0,0
13313,-55465,18,19.29411765,1,42.625,0,0,0,0,0
13314,-55471,13,41.91666667,0,33.32352941,0,0,0,0,0
13315,-55472,12,9.090909091,0,226.3333333,0,0,0,0,0
13316,-55473,55,23.31481481,1,29.12859097,0,0,0,0,0
13317,-55475,16,41.46666667,1,78.66071429,0,0,0,0,0
13318,-55476,15,47.14285714,1,11.5,0,0,0,0,0
13319,-55490,13,102.8333333,1,56.57948718,0,0,0,0,0
13320,-55492,16,69,0,183.6363636,0,0,0,0,0
13321,-55493,26,32.76,1,112.1022727,0,0,0,0,0
13322,-55496,116,4.191304348,1,4.617834395,5,126.5,0,176,0
13323,-55504,27,60.57692308,0,25.63636364,0,0,0,0,0
13324,-55509,81,12.55,0,51.05555556,3,64.5,0,122.5833333,0
13325,-55511,12,6.181818182,1,10.6,0,0,0,0,0
13326,-55515,17,14.9375,1,43.26168224,0,0,0,0,0
13327,-55517,71,11.77142857,0,85.85365854,1,0,0,0,0
13328,-55523,27,7.653846154,0,83.46153846,0,0,0,0,0
13329,-55528,106,25.17142857,0,131.2,1,0,0,0,0
13330,-55532,16,98.53333333,1,17.12091503,10,177.8888889,1,157.1666667,0
13331,-55535,23,79.31818182,1,31.05,0,0,0,0,0
13332,-55538,13,37.75,1,123.3866667,0,0,0,0,0
13333,-55545,20,8.736842105,0,31.73972603,0,0,0,0,0
13334,-55546,141,4.071428571,0,27.57777778,0,0,0,0,0
13335,-55552,34,29.21212121,1,36.15469613,0,0,0,0,0
13336,-55555,110,12.17431193,1,81.75675676,5,62.75,0,513.875,0
13337,-55556,18,59.47058824,0,168.1333333,0,0,0,0,0
13338,-55560,11,45.3,1,11.08333333,0,0,0,0,0
13339,-55561,51,35.14,1,19.3814433,7,155.5,0,562.1111111,0
13340,-55566,15,6.357142857,1,32.77272727,0,0,0,0,0
13341,-55571,14,26.76923077,1,92.8,0,0,0,0,0
13342,-55573,47,34.56521739,1,181.1470588,0,0,0,0,0
13343,-55577,18,26.76470588,1,15.35714286,0,0,0,0,0
13344,-55583,11,117.8,1,56.44444444,0,0,0,0,0
13345,-55595,37,37.72222222,1,37.11111111,0,0,0,0,0
13346,-55598,365,4.368131868,1,58.71794872,6,170.2,1,316.5,0
13347,-55601,91,8.955555556,1,91.59259259,10,54.22222222,0,379,0
13348,-55606,26,46.08,1,32.8,1,0,0,0,0
13349,-55620,109,6.388888889,1,64.45882353,0,0,0,0,0
13350,-55634,50,10.24489796,1,48.64705882,0,0,0,0,0
13351,-55641,31,14.93333333,1,83.9375,0,0,0,0,0
13352,-55645,39,12.28947368,0,71.11111111,0,0,0,0,0
13353,-55646,27,46.61538462,1,55.12672176,1,0,0,0,0
13354,-55664,23,35.77272727,0,17.04166667,0,0,0,0,0
13355,-55670,26,17.92,1,3.727272727,0,0,0,0,0
13356,-55679,15,45.57142857,1,64.41129032,0,0,0,0,0
13357,-55683,70,30.28985507,1,102.2352941,1,0,0,0,0
13358,-55703,125,10.66935484,1,197.0769231,0,0,0,0,0
13359,-55723,37,31.52777778,0,25.76470588,0,0,0,0,0
13360,-55731,14,4.923076923,1,310,0,0,0,0,0
13361,-55739,44,9.465116279,1,5.533333333,0,0,0,0,0
13362,-55747,40,13.41025641,1,64.81818182,0,0,0,0,0
13363,-55754,54,16.18867925,1,70.37209302,0,0,0,0,0
13364,-55762,21,46.95,1,225.8076923,0,0,0,0,0
13365,-55770,42,10,0,111.0729167,0,0,0,0,0
13366,-55789,17,19.25,0,56.64893617,0,0,0,0,0
13367,-55790,18,49.94117647,1,29.256917,0,0,0,0,0
13368,-55791,36,23.2,0,45.61538462,1,0,0,0,0
13369,-55799,19,94.83333333,0,51.89617486,0,0,0,0,0
13370,-55803,11,27,0,61.06666667,0,0,0,0,0
13371,-55806,13,74.16666667,1,360.9428571,0,0,0,0,0
13372,-55811,20,96.10526316,1,130.9259259,1,0,0,0,0
13373,-55812,26,43.52,0,73.12244898,3,121,0,179,0
13374,-55849,12,3.363636364,1,64.45,0,0,0,0,0
13375,-55856,83,5.585365854,1,30.71428571,0,0,0,0,0
13376,-55860,13,16.83333333,1,45.60526316,1,0,0,0,0
13377,-55883,12,14.54545455,1,302.2142857,0,0,0,0,0
13378,-55884,17,91.4375,0,126.68,0,0,0,0,0
13379,-55889,12,106.2727273,1,41.45454545,0,0,0,0,0
13380,-55890,25,43,0,41.1884058,0,0,0,0,0
13381,-55903,14,111.5384615,1,21.70833333,0,0,0,0,0
13382,-55916,12,8,1,30.71428571,0,0,0,0,0
13383,-55917,81,5.875,1,132.6875,1,0,0,0,0
13384,-55920,63,18.25806452,1,19.84955752,0,0,0,0,0
13385,-55924,15,127.3571429,0,85.4,0,0,0,0,0
13386,-55928,22,20.9047619,1,209,0,0,0,0,0
13387,-55936,26,26.2,1,12.97435897,0,0,0,0,0
13388,-55942,87,14.41860465,0,25.22666667,9,168.125,1,289,0
13389,-55946,236,7.085106383,0,36.25,0,0,0,0,0
13390,-55949,158,3.401273885,1,70.5,3,61.5,0,224.2,0
13391,-55990,540,3.695732839,0,40.68,0,0,0,0,0
13392,-55994,15,19.42857143,1,27.35714286,0,0,0,0,0
13393,-28006,13,14,1,33.55555556,0,0,0,0,0
13394,-28008,34,23.60606061,1,7.191666667,0,0,0,0,0
13395,-28009,27,3.807692308,0,163.1714286,3,63,0,186.75,0
13396,-28014,54,18.73584906,0,46.875,0,0,0,0,0
13397,-28043,13,42.5,1,14.79929577,0,0,0,0,0
13398,-28046,30,31.06896552,0,39.51724138,0,0,0,0,0
13399,-28051,18,105.2941176,1,2.363636364,0,0,0,0,0
13400,-28052,19,93.94444444,0,36.87087912,0,0,0,0,0
13401,-28053,15,10.78571429,1,47.00480769,0,0,0,0,0
13402,-28058,18,19.88235294,1,80.14678899,1,0,0,0,0
13403,-28064,13,23.5,0,10.125,0,0,0,0,0
13404,-28067,58,1.561403509,1,19.07142857,1,0,0,0,0
13405,-28073,30,3.793103448,1,44.025,0,0,0,0,0
13406,-28076,133,2.234848485,0,17.18867925,1,0,0,0,0
13407,-28079,18,22.41176471,1,55.87538941,0,0,0,0,0
13408,-28084,19,59.27777778,0,39.625,0,0,0,0,0
13409,-28086,35,28.20588235,1,22.05900621,0,0,0,0,0
13410,-28088,345,0.563953488,0,151.5384615,0,0,0,0,0
13411,-28089,18,9.176470588,1,56.09497207,3,46.5,0,173.8028846,0
13412,-28090,46,27.64444444,0,217,0,0,0,0,0
13413,-28095,11,46.5,1,73.89263804,0,0,0,0,0
13414,-28098,11,23.8,1,67.62857143,0,0,0,0,0
13415,-28108,14,96.23076923,1,22.5,0,0,0,0,0
13416,-28113,239,5.239495798,1,19.58064516,1,0,0,0,0
13417,-28117,13,78.16666667,1,78.71428571,1,0,0,0,0
13418,-28118,11,92.7,1,10.18181818,0,0,0,0,0
13419,-28119,22,29.0952381,1,162.5789474,0,0,0,0,0
13420,-28129,39,28.26315789,1,70.55045872,0,0,0,0,0
13421,-28132,11,77.9,1,270.2142857,0,0,0,0,0
13422,-28141,22,47.71428571,1,144.6153846,0,0,0,0,0
13423,-28146,11,46.1,1,60.40789474,0,0,0,0,0
13424,-28151,122,7.743801653,0,45.90697674,0,0,0,0,0
13425,-28153,16,72,1,43.09302326,0,0,0,0,0
13426,-28154,21,93.25,1,31.28571429,0,0,0,0,0
13427,-28159,46,28.6,0,26.94444444,0,0,0,0,0
13428,-28161,20,14.89473684,1,22.9,0,0,0,0,0
13429,-28168,24,9.130434783,1,119.4268293,0,0,0,0,0
13430,-28170,13,50.08333333,1,1,0,0,0,0,0
13431,-28173,54,21.75471698,0,39.6122449,6,92.6,1,356,0
13432,-28175,19,11.94444444,1,214.7142857,0,0,0,0,0
13433,-28180,29,8.285714286,1,4.05,0,0,0,0,0
13434,-28185,82,10.24691358,0,55.46745562,0,0,0,0,0
13435,-28189,11,5.6,1,41.53846154,0,0,0,0,0
13436,-28193,67,28.21212121,1,320.6428571,0,0,0,0,0
13437,-28201,14,46.92307692,1,33.12096774,0,0,0,0,0
13438,-28202,54,11.88679245,1,64.83486239,1,0,0,1305,0
13439,-28224,48,5.468085106,0,54.51211073,1,0,0,125,0
13440,-28228,27,34.92307692,1,35.46478873,0,0,0,0,0
13441,-28246,30,24.03448276,0,33.69230769,0,0,0,0,0
13442,-28247,114,3.03539823,0,101.7916667,0,0,0,0,0
13443,-28249,377,0.042553191,0,27.66666667,0,0,0,0,0
13444,-28261,143,17.53521127,0,60.01666667,1,0,0,0,0
13445,-28271,52,33.56862745,0,11.02941176,0,0,0,0,0
13446,-28277,31,2.8,0,121.9166667,0,0,0,0,0
13447,-28282,184,2.469945355,0,202.6666667,0,0,0,0,0
13448,-28295,27,6.884615385,0,104,0,0,0,0,0
13449,-28304,12,14.81818182,1,49.70491803,0,0,0,0,0
13450,-28305,12,25.54545455,1,17.77222222,0,0,0,0,0
13451,-28308,27,33.19230769,0,99.5,0,0,0,0,0
13452,-28309,16,1.666666667,1,15.36781609,0,0,0,0,0
13453,-28312,15,19.57142857,1,65.3,0,0,0,0,0
13454,-28319,21,25.3,1,24.67368421,1,0,0,0,0
13455,-28324,17,13.125,1,55,3,66.5,0,202.1666667,0
13456,-28325,11,7,1,165.1363636,0,0,0,0,0
13457,-28326,70,8.652173913,0,10.85135135,0,0,0,0,0
13458,-28334,118,13.71794872,0,76.2745098,0,0,0,0,0
13459,-28345,13,105.1666667,1,10.86666667,0,0,0,0,0
13460,-28347,13,34.75,1,36.10344828,0,0,0,0,0
13461,-28368,157,7.737179487,0,38.21296296,1,0,0,0,0
13462,-28373,145,9.388888889,1,52.88888889,0,0,0,0,0
13463,-28374,32,35.29032258,1,6.071516142,0,0,0,0,0
13464,-28385,49,22.1875,1,41.3358209,0,0,0,0,0
13465,-28386,13,41.25,1,71.94736842,0,0,0,0,0
13466,-28389,54,20.18867925,1,13.29583333,0,0,0,0,0
13467,-28398,553,2.251811594,0,21.36,0,0,0,0,0
13468,-28408,41,18.675,0,92.6097561,0,0,0,0,0
13469,-28414,17,48.875,1,70.05,0,0,0,0,0
13470,-28419,15,90.71428571,1,39.5106383,0,0,0,0,0
13471,-28421,112,10.06306306,1,213.7692308,4,131,0,279.25,0
13472,-28429,12,29.72727273,0,27.67567568,0,0,0,0,0
13473,-28433,26,83.48,1,81.6,0,0,0,0,0
13474,-28434,104,15.90291262,0,5.592573959,0,0,0,0,0
13475,-28437,11,65.6,0,27.14285714,0,0,0,0,0
13476,-28439,23,57.04545455,0,186.4402985,0,0,0,0,0
13477,-28442,107,12.10377358,0,72.52459016,0,0,0,0,0
13478,-28451,13,106.4166667,0,43.5,0,0,0,0,0
13479,-28459,19,2.722222222,1,25.14705882,0,0,0,0,0
13480,-28472,49,3.354166667,1,163.9230769,0,0,0,0,0
13481,-28475,50,22.87755102,1,98.56,0,0,0,0,0
13482,-28476,16,8.666666667,0,11.37831858,0,0,0,0,0
13483,-28479,11,10.3,1,80.3125,0,0,0,0,0
13484,-28480,14,7.538461538,1,24.1025641,0,0,0,0,0
13485,-28485,27,17.42307692,0,39.16019417,1,0,0,0,0
13486,-28491,136,13.3037037,1,17.17241379,0,0,0,0,0
13487,-28496,36,6.171428571,1,55.53658537,0,0,0,0,0
13488,-28499,30,12.62068966,1,140.65,1,0,0,73,0
13489,-28505,16,30,1,8.37535014,0,0,0,0,0
13490,-28506,57,31.5,0,131.9166667,0,0,0,0,0
13491,-28518,94,18.46236559,0,92.28070175,0,0,0,0,0
13492,-28521,26,21.48,1,13.86666667,0,0,0,0,0
13493,-28525,18,82.41176471,1,9.2,0,0,0,0,0
13494,-28530,12,43.90909091,0,50.05,0,0,0,0,0
13495,-28542,27,16.19230769,1,1.016453794,0,0,0,0,0
13496,-28546,13,48.91666667,1,83.18181818,0,0,0,0,0
13497,-28549,48,24.80851064,0,17.52173913,1,0,0,169,0
13498,-28555,13,56.83333333,1,2.5125,3,221.5,0,95.375,0
13499,-28557,17,83.625,1,13.73913043,0,0,0,0,0
13500,-28560,12,23.90909091,0,178.1864407,0,0,0,0,0
13501,-28565,19,50.33333333,0,144.5588235,0,0,0,0,0
13502,-28568,96,14.96842105,0,67.21621622,0,0,0,0,0
13503,-28570,16,39.6,0,6.091097308,0,0,0,0,0
13504,-28575,65,19.984375,1,84.91176471,0,0,0,0,0
13505,-28578,14,22.15384615,0,43.97857143,0,0,0,0,0
13506,-28587,12,30.63636364,1,36.4180791,0,0,0,0,0
13507,-28599,67,17.33333333,1,42.45098039,1,0,0,0,0
13508,-28603,11,23.3,1,110.0833333,0,0,0,0,0
13509,-28608,22,17.9047619,0,88.78787879,1,0,0,0,0
13510,-28610,704,0.076813656,0,24.168,0,0,0,0,0
13511,-28614,11,58.8,1,15.8515625,0,0,0,0,0
13512,-28615,37,8.861111111,1,174.1604938,0,0,0,0,0
13513,-28616,18,36.82352941,1,99.24324324,0,0,0,0,0
13514,-28619,85,3.392857143,1,31.05405405,3,151.5,0,1003.6,0
13515,-28621,21,7.4,0,92.33333333,0,0,0,0,0
13516,-28622,19,55.22222222,1,10.53846154,0,0,0,0,0
13517,-28629,12,39,0,34.64761905,0,0,0,0,0
13518,-28643,14,6.461538462,1,47.45454545,0,0,0,0,0
13519,-28679,24,22.52173913,1,4.189655172,0,0,0,0,0
13520,-28681,27,59.07692308,1,127.6326531,3,221.5,0,231.3333333,0
13521,-28684,17,43.0625,1,254.2592593,0,0,0,0,0
13522,-28688,37,1.138888889,0,29.94,8,46.14285714,0,216.5,0
13523,-28690,12,75.90909091,1,344.7179487,0,0,0,0,0
13524,-28699,39,29.86842105,0,16.16053512,0,0,0,0,0
13525,-28700,11,21.4,1,46.31325301,0,0,0,0,0
13526,-28711,126,20.184,0,67.09090909,0,0,0,0,0
13527,-28719,28,42.51851852,1,60.02863436,0,0,0,0,0
13528,-28746,48,13.08510638,1,25.89705882,0,0,0,0,0
13529,-28754,34,38.12121212,0,49.85714286,0,0,0,0,0
13530,-28756,79,1.525641026,0,79,0,0,0,0,0
13531,-28760,18,43.35294118,0,41.4494382,0,0,0,0,0
13532,-28764,20,42.10526316,1,39.54285714,1,0,0,0,0
13533,-28768,20,39.57894737,1,31.07865169,0,0,0,0,0
13534,-28771,15,53.5,1,110.46875,0,0,0,0,0
13535,-28773,19,28.94444444,1,57.94285714,0,0,0,0,0
13536,-28777,42,18.73170732,1,64.58333333,0,0,0,0,0
13537,-28784,12,37.27272727,1,101.0714286,0,0,0,0,0
13538,-28793,20,10.42105263,1,19.09090909,1,0,0,0,0
13539,-28808,61,15.7,1,58.1627907,0,0,0,0,0
13540,-28827,15,8.214285714,1,80.95361991,3,6.5,0,394.25,0
13541,-28829,20,9.736842105,0,26.36825397,0,0,0,0,0
13542,-28837,27,38.92307692,1,10.4,1,0,0,85,0
13543,-28840,20,16.47368421,1,25.5,0,0,0,0,0
13544,-28842,21,47.35,1,102.1879699,0,0,0,0,0
13545,-28850,12,47.72727273,0,45.26086957,0,0,0,0,0
13546,-28851,37,10.72222222,1,68.73684211,1,0,0,26,0
13547,-28852,111,11.46363636,0,87.2,0,0,0,0,0
13548,-28853,4153,0.096339114,0,47.5483871,0,0,0,0,0
13549,-28864,15,66,1,129.7692308,0,0,0,0,0
13550,-28871,87,13.97674419,0,22.61538462,1,0,0,0,0
13551,-28880,17,51.5625,1,117.8269231,0,0,0,0,0
13552,-28892,19,35.88888889,1,117.0588235,0,0,0,0,0
13553,-28902,14,17.53846154,1,26.53333333,0,0,0,0,0
13554,-28905,53,12.76923077,1,95.0625,0,0,0,0,0
13555,-28910,11,59.8,1,49.95652174,0,0,0,0,0
13556,-28913,16,18.33333333,0,141.2,0,0,0,0,0
13557,-28915,67,14.45454545,1,65.13888889,1,0,0,0,0
13558,-28919,48,21.19148936,0,124.6521739,0,0,0,0,0
13559,-28920,15,51.42857143,1,26.54545455,0,0,0,0,0
13560,-28921,31,26.33333333,0,34.33823529,0,0,0,0,0
13561,-28925,12,23.72727273,0,76.09090909,0,0,0,0,0
13562,-28929,12,0.818181818,0,171.3846154,0,0,0,0,0
13563,-28934,15,31.64285714,1,5.022222222,0,0,0,0,0
13564,-28951,77,13.77631579,0,141.954023,0,0,0,0,0
13565,-28952,76,1.373333333,0,17.68707483,0,0,0,0,0
13566,-28965,34,11.87878788,0,34.43103448,0,0,0,0,0
13567,-28974,17,10.0625,1,25.75862069,0,0,0,0,0
13568,-28984,75,12.71621622,1,135.4736842,0,0,0,0,0
13569,-28988,30,26.93103448,1,82,1,0,0,0,0
13570,-28991,22,39.28571429,1,78.2739726,0,0,0,0,0
13571,-28993,14,16,1,22.92824427,0,0,0,0,0
13572,-28994,43,11,0,22.52495697,0,0,0,0,0
13573,-28997,63,1.741935484,0,7.29787234,0,0,0,0,0
13574,-29023,13,49.08333333,1,111.95,0,0,0,0,0
13575,-29027,23,18.27272727,1,211.2608696,0,0,0,0,0
13576,-29028,19,32.55555556,1,6.5,0,0,0,0,0
13577,-29029,233,4.025862069,0,42.1,0,0,0,0,0
13578,-29033,61,2.566666667,1,63.33333333,0,0,0,0,0
13579,-29055,12,9.545454545,0,67.58,0,0,0,0,0
13580,-29067,38,2.351351351,0,35.65625,0,0,0,0,0
13581,-29076,156,2.219354839,0,49.72727273,0,0,0,0,0
13582,-29081,38,2.054054054,1,81.65454545,0,0,0,0,0
13583,-29087,44,8.069767442,0,25.58333333,0,0,0,0,0
13584,-29105,13,8.666666667,1,12.70454545,0,0,0,0,0
13585,-29123,77,13.88157895,1,48.12396694,0,0,0,0,0
13586,-29124,50,20.73469388,1,41.3972973,0,0,0,0,0
13587,-29125,232,1.337662338,0,26.27272727,0,0,0,0,0
13588,-29137,61,7.283333333,1,61.20930233,0,0,0,0,0
13589,-29145,27,45.88461538,1,74.30769231,0,0,0,0,0
13590,-29149,43,32.5,1,63.25961538,0,0,0,0,0
13591,-29151,20,25.47368421,1,4.19924812,0,0,0,0,0
13592,-29152,15,18.78571429,1,73.44444444,0,0,0,0,0
13593,-29153,29,5.571428571,0,83.23684211,0,0,0,0,0
13594,-29155,15,15.64285714,1,8.322580645,0,0,0,0,0
13595,-29167,13,42.91666667,0,7.408108108,0,0,0,0,0
