,postingFrequency,postingInterval,generalMoreFreq,healthPostingFrequency,healthWordCount,SWFrequency,SWPostingInterval,SWWordCount,fin_body,drug_body,rela_body,motivations,mclust,WC_liwc,Analytic_liwc,Clout_liwc,Authentic_liwc,ppron_liwc,i_liwc,you_liwc,shehe_liwc,they_liwc,article_liwc,auxverb_liwc,adverb_liwc,negate_liwc,adj_liwc,interrog_liwc,number_liwc,quant_liwc,affect_liwc,posemo_liwc,negemo_liwc,anx_liwc,anger_liwc,sad_liwc,family_liwc,friend_liwc,female_liwc,male_liwc,insight_liwc,cause_liwc,discrep_liwc,certain_liwc,see_liwc,bio_liwc,body_liwc,health_liwc,drives_liwc,affiliation_liwc,achieve_liwc,reward_liwc,risk_liwc,focuspresent_liwc,relativ_liwc,motion_liwc,space_liwc,time_liwc,leisure_liwc,money_liwc,swear_liwc,netspeak_liwc,filler_liwc,AllPunc_liwc,Comma_liwc,SemiC_liwc,Quote_liwc,Apostro_liwc,Parenth_liwc,OtherP_liwc,shame_empath,emotional_empath,fear_empath,hate_empath,joy_empath,love_empath,nervousness_empath,optimism_empath,pain_empath,positive_emotion_empath,suffering_empath,banking_empath,health_empath,friends_empath,help_empath,Unnamed: 0_y,almost,alon,although,alway,ani,anyth,bad,best,black,bodi,build,call,cannot,chest,come,consid,consum,cri,damn,day,dead,deal,death,debt,depress,die,disappoint,divorc,due,earli,earth,end,everi,everyon,everyth,extrem,facebook,fact,feel,fill,get,go,good,got,guilt,hard,hate,head,hit,home,honestli,hope,horribl,idea,instead,job,keep,know,left,life,like,lost,lot,love,make,mayb,medic,medicin,miss,money,move,much,music,noth,occas,one,past,pay,place,plan,pull,put,rant,readi,realli,reason,right,shit,singl,sister,small,start,student,suicid,therapist,thi,thing,thought,throat,time,told,tri,trust,understand,veri,wa,want,way,went,whi,work,would,year,user_id
406,65,3.78125,1,14,314.76,12,24.818181818181802,175.0,1,1,1,5,4,151.27272727272728,17.953636363636363,9.1,88.75727272727273,13.02909090909091,11.97,0.63,0.09636363636363637,0.22,4.31,11.962727272727273,7.533636363636364,4.88,4.4772727272727275,2.097272727272727,1.3190909090909089,2.2009090909090903,8.853636363636364,3.0409090909090906,5.782727272727272,0.42181818181818187,2.9827272727272724,1.1718181818181816,1.0263636363636364,0.8900000000000001,1.0236363636363635,0.39545454545454545,2.7800000000000002,2.305454545454545,2.5045454545454544,2.5145454545454546,0.5427272727272727,3.0200000000000005,1.0881818181818181,1.0763636363636364,7.34909090909091,2.306363636363636,1.9736363636363634,1.35,1.1236363636363635,17.294545454545457,12.166363636363634,2.096363636363636,4.634545454545455,5.537272727272727,0.9463636363636364,1.447272727272727,2.316363636363636,0.7527272727272727,0.0,21.587272727272726,5.706363636363637,0.06272727272727273,0.8245454545454546,3.266363636363636,0.42181818181818187,1.9218181818181819,0.005415699222066624,0.005089662834134174,0.0021238246171623922,0.0074910467144913605,0.002887766557574921,0.004397580044974998,0.006009876286831925,0.005974129341932704,0.008664297739207344,0.01054643050694272,0.003386450879788655,0.0059649889496857286,0.001662597716893357,0.012143640949321721,0.0010945204528092231,488.0,0.017022201856718457,0.008044060708447818,0.0,0.05904231612388626,0.009368495754587333,0.06120711105137247,0.0,0.0,0.012963958698933948,0.0,0.0,0.0,0.031228827217847546,0.0,0.015478425818038847,0.008103476969458082,0.0,0.0,0.0,0.02492727096371119,0.007773446460134237,0.0,0.0,0.0,0.008465667672368712,0.025719987872109232,0.0,0.0,0.0,0.014170536713601512,0.0,0.0,0.0,0.0,0.0213744960367177,0.0,0.0,0.0,0.04285420114014916,0.0,0.04150509473538539,0.0357633909501141,0.015618711710252033,0.028272425291742766,0.0,0.010791775798311636,0.0,0.0,0.0,0.0,0.0,0.017552847130238722,0.0,0.007393069640445848,0.0,0.040248099862128746,0.0,0.04506661319422914,0.0,0.025804119739263942,0.0651465434347276,0.005761750977188388,0.0,0.0047076114027702586,0.05725766229092535,0.0,0.0,0.0,0.014177442152630905,0.060967307687356635,0.008234780021701636,0.006435814515586052,0.0,0.04093460870973615,0.0,0.02885897998868114,0.0,0.0,0.006000245378312564,0.010172483361785624,0.0,0.0,0.024518150829997976,0.0,0.02237876818228132,0.00848124987750646,0.021357031505799876,0.058172475406511735,0.0,0.030440637576257545,0.0,0.0,0.0,0.0,0.0207397508516176,0.05868344178822694,0.048810167144447664,0.004577356016060231,0.0,0.052293633586633345,0.010659849779313226,0.019209644572441596,0.0,0.009769573698086273,0.0,0.060098658539637695,0.06268870080593952,0.006497001390851842,0.012940019918133693,0.08098519833028932,0.04239066549511364,0.043382046802635375,0.03343201741070177,43761
407,15,36.1428571428571,0,3,405.25,1,0.0,18.0,1,1,1,5,4,48.0,22.13,33.83,7.84,10.42,10.42,0.0,0.0,0.0,2.08,14.58,4.17,0.0,6.25,2.08,0.0,0.0,12.5,4.17,8.33,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.42,4.17,0.0,2.08,0.0,2.08,8.33,0.0,0.0,2.08,6.25,20.83,10.42,2.08,4.17,4.17,0.0,0.0,0.0,0.0,0.0,18.75,2.08,0.0,4.17,4.17,0.0,0.0,0.0,0.0,0.02083333333333333,0.02083333333333333,0.0,0.0,0.02083333333333333,0.0,0.0,0.02083333333333333,0.02083333333333333,0.0,0.0,0.0,0.0,793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14502203826919435,0.13234053226095624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13782807281092846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1731205875556765,0.0,0.0,0.0,0.0,0.20566793529539126,0.0,44029
408,58,18.0526315789474,0,5,448.4,1,0.0,90.0,1,1,1,5,3,78.0,8.48,64.99,55.26,14.1,7.69,3.85,2.56,0.0,1.28,10.26,7.69,2.56,5.13,2.56,0.0,2.56,16.67,11.54,5.13,0.0,1.28,3.85,0.0,2.56,0.0,5.13,6.41,0.0,1.28,1.28,0.0,2.56,0.0,2.56,1.28,0.0,0.0,0.0,0.0,16.67,7.69,1.28,5.13,1.28,0.0,0.0,0.0,0.0,0.0,23.08,2.56,0.0,0.0,5.13,1.28,5.13,0.0,0.0,0.0,0.0,0.013333333333333334,0.013333333333333334,0.0,0.0,0.0,0.013333333333333334,0.013333333333333334,0.0,0.013333333333333334,0.013333333333333334,0.0,794.0,0.0,0.0,0.20123074502606045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08969999765310446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11103284329237094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818008240656766,0.0,0.0,0.0,0.0,0.0,0.0,0.1508564431636591,0.0,0.0842071562520684,0.07816312803279146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10132728145402167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06738019112957562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2544469067057961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44264
409,30,13.551724137931002,1,4,335.0,3,240.5,148.81818181818198,1,1,1,5,4,36.0,1.0,1.0,99.0,44.120000000000005,44.120000000000005,0.0,0.0,0.0,0.0,7.845,7.845,3.92,2.94,0.0,0.0,0.0,19.605,0.0,19.605,1.96,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.0,0.0,3.92,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,5.88,7.845,0.0,2.94,4.9,0.0,0.0,0.0,0.0,0.0,22.544999999999998,0.0,0.0,0.0,1.96,0.0,0.0,0.16666666666666666,0.0,0.00980392156862745,0.16666666666666666,0.0,0.0,0.00980392156862745,0.0,0.00980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,795.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07963539212251905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07405556197064737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44265
410,213,4.63207547169811,0,9,51.5,1,0.0,0.0,1,1,1,5,3,305.0,10.11,34.69,34.99,18.69,11.15,0.0,7.21,0.0,1.31,12.13,5.57,3.93,7.54,2.3,0.33,2.3,7.54,4.59,2.95,0.66,0.0,1.64,3.28,0.0,1.31,8.52,3.93,2.62,3.28,1.64,0.98,3.93,0.66,1.97,9.18,2.95,3.28,1.64,1.64,18.03,9.84,2.3,4.26,3.28,2.3,0.0,0.0,0.33,0.0,21.31,3.61,0.0,0.0,4.59,0.0,0.0,0.010033444816053512,0.0,0.0,0.0,0.0,0.013377926421404682,0.010033444816053512,0.013377926421404682,0.010033444816053512,0.026755852842809364,0.0033444816053511705,0.0,0.0,0.0033444816053511705,0.006688963210702341,797.0,0.0,0.0,0.0,0.0,0.045904816942048086,0.047246077252973695,0.0,0.0,0.0,0.0,0.0,0.0,0.0386246645551274,0.0,0.0,0.0,0.0,0.0,0.0,0.04280832612916292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046078222645164486,0.0,0.0,0.04889157034801992,0.0,0.0,0.0,0.10430823847284124,0.0,0.0332121031128715,0.06887616349558523,0.0,0.0,0.1900924599855416,0.06094743721010544,0.0,0.0,0.0,0.0,0.0,0.05621911064876292,0.0,0.0,0.0,0.0,0.10392233645539406,0.06495852470041077,0.0,0.10877836951419724,0.03365690835936781,0.0,0.0,0.04859053375614402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08726270588278252,0.0,0.05014632758425009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05464436503300225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029013794293562694,0.0,0.0,0.0,0.0,0.0,0.08389945219486734,0.0,0.0,0.0,0.035499687636467867,0.0639572566360762,0.047061621014701384,0.06340497568966966,0.0,0.0475261973495288,0.0759814710960871,0.0,44360
411,21,42.6,1,1,0.0,1,0.0,0.0,1,0,1,4,5,173.0,2.29,1.9,99.0,22.54,20.23,0.0,1.73,0.58,0.58,13.29,5.2,7.51,1.73,2.31,0.58,0.58,6.94,1.73,5.2,0.58,3.47,1.16,0.58,1.73,0.0,1.73,4.62,0.0,1.73,5.2,0.0,4.05,0.0,3.47,5.78,2.89,1.73,2.89,0.0,26.01,13.29,2.89,3.47,6.94,0.58,0.0,0.0,0.0,0.0,24.28,0.58,0.0,0.0,10.98,1.16,0.0,0.0,0.005813953488372093,0.005813953488372093,0.034883720930232565,0.0,0.0,0.005813953488372093,0.0,0.0,0.005813953488372093,0.005813953488372093,0.0,0.02325581395348837,0.011627906976744186,0.0,798.0,0.0,0.0,0.0,0.0819714246044324,0.0,0.07521400825479921,0.0,0.0952462279750624,0.0,0.0,0.0,0.0,0.1229780759631363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07611262984430872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17058391901935688,0.07783357242668465,0.0,0.0,0.0,0.0,0.0,0.10574488054597306,0.16447245880259145,0.0,0.0,0.0,0.0,0.528632323093661,0.0,0.0,0.09329518821425496,0.0,0.0,0.0,0.0,0.0,0.0,0.0827202587652085,0.20682313949053874,0.0958278347212714,0.1731711426279199,0.053580553780540136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0890270539420352,0.0,0.0,0.0,0.0,0.0,0.10181758800467128,0.0,0.0,0.0,0.0,0.0,0.06645022692672513,44582
412,43,17.047619047618998,1,0,0.0,1,0.0,352.0,0,0,0,0,2,107.0,5.43,4.65,84.55,16.82,15.89,0.93,0.0,0.0,4.67,14.95,5.61,3.74,2.8,0.0,0.0,0.0,1.87,0.0,1.87,0.0,0.0,0.0,3.74,1.87,0.0,1.87,1.87,0.0,4.67,0.93,0.93,2.8,0.0,2.8,7.48,4.67,1.87,0.93,0.0,19.63,8.41,2.8,1.87,2.8,2.8,0.93,0.0,0.93,0.0,28.04,3.74,0.0,0.0,8.41,0.0,1.87,0.009433962264150943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.009433962264150943,0.0,0.0,0.009433962264150943,0.009433962264150943,799.0,0.0,0.0,0.0,0.10741557583507386,0.0,0.0,0.0,0.0,0.1958976909380674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10814922201284193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06775539992015933,0.0,0.07564131075009564,0.1404242043046707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11854560191871542,0.0,0.0,0.16912306026111038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3026302159151632,0.0,0.09856063922934916,0.0,0.0,0.0,0.17502370821268298,0.0,0.0,0.0,0.0740563473060036,0.20013306280397428,0.0,0.0,0.0,0.0,0.0,0.0,44705
413,12,49.1818181818182,0,0,0.0,1,0.0,621.0,0,0,0,1,2,36.0,13.24,28.91,94.42,13.89,13.89,0.0,0.0,0.0,2.78,8.33,11.11,0.0,5.56,2.78,0.0,2.78,5.56,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,5.56,5.56,0.0,0.0,0.0,0.0,0.0,8.33,5.56,0.0,2.78,0.0,25.0,16.67,0.0,11.11,5.56,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.03125,800.0,0.0,0.0,0.0,0.0,0.0,0.18434106131221836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1295843949849237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3973425885150019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44747
414,27,19.7307692307692,1,1,0.0,1,0.0,0.0,0,0,1,3,5,131.0,17.49,24.59,82.97,19.08,14.5,2.29,1.53,0.76,5.34,15.27,3.05,1.53,2.29,0.0,0.76,1.53,6.87,3.82,3.05,0.0,0.0,0.76,0.0,1.53,0.0,3.05,3.05,0.76,2.29,1.53,0.0,3.82,0.0,2.29,10.69,3.82,2.29,2.29,1.53,17.56,9.16,0.0,4.58,4.58,0.76,0.0,0.0,0.0,0.0,18.32,5.34,0.0,0.0,5.34,0.0,0.76,0.0,0.007751937984496123,0.0,0.0,0.0,0.0,0.0,0.007751937984496123,0.0,0.0,0.0,0.0,0.0,0.015503875968992246,0.0,801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08398944872638911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13032353673804412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11498011843171177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0637239431320614,0.11810143691443625,0.0,0.0,0.0,0.0,0.09533407429166724,0.0,0.1261579640308216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07532401198912768,0.0,0.0,0.12151126967014853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08486146432681227,0.0,0.1138494684807166,0.0,0.0,0.0,0.2256318180919141,0.0,0.08230488523460912,0.0,0.0,0.0,0.0,0.12548340971586766,0.09233436489127936,0.0,0.0,0.09324585837354613,0.0,0.0,44773
415,36,6.0571428571428605,1,4,303.33333333333303,3,59.5,36.0,1,1,1,4,1,186.0,12.355,5.3999999999999995,91.205,17.225,16.24,0.195,0.785,0.0,3.04,9.355,10.17,2.055,5.324999999999999,0.62,0.195,4.115,8.765,2.0,6.77,0.845,3.3,2.025,1.605,0.845,0.785,0.59,4.285,0.8200000000000001,3.92,4.09,0.195,4.375,0.195,3.13,7.615,1.665,2.45,0.59,2.055,16.665,11.155000000000001,0.8200000000000001,4.48,5.86,1.04,0.845,0.845,0.0,0.195,20.86,4.68,0.0,0.0,3.24,0.0,1.24,0.018695652173913044,0.002,0.004,0.025043478260869563,0.0,0.018695652173913044,0.020695652173913046,0.002,0.025043478260869563,0.021391304347826087,0.012695652173913044,0.0,0.004347826086956522,0.014695652173913044,0.004347826086956522,802.5,0.0,0.0,0.0,0.08999779434757417,0.11287098285263915,0.027526238074782883,0.0,0.0,0.0,0.0,0.0,0.0,0.022503280143456716,0.052394479052258316,0.03136673424448575,0.04404025858576082,0.0,0.0,0.0,0.024940741012315918,0.0,0.0,0.0,0.0,0.0,0.0443213210139333,0.0,0.05471074986144942,0.0,0.0,0.0,0.02684582933313937,0.04787275887894005,0.0,0.02848492580756821,0.0,0.0,0.0,0.16651982021670134,0.0,0.01934984469407136,0.0,0.0,0.03020415914512018,0.0,0.035508845691261094,0.10383563484966678,0.0,0.04404025858576082,0.0,0.04560886266778644,0.0,0.07389548452970165,0.0,0.0,0.10661655034933624,0.0,0.049391523202435214,0.0,0.14429502501405875,0.019608994571137593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06120319532691914,0.0,0.025420248164920875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11216545862575196,0.0,0.0236165352471503,0.08309820568916962,0.029666061947505713,0.0,0.0,0.0,0.0,0.0,0.0,0.02519968681537392,0.0,0.10514695606086352,0.023208444728721155,0.027526238074782883,0.0,0.044667711833667474,0.0,0.08823385590193812,0.0,0.0,0.0,0.08273049618317996,0.16862620255380023,0.0,0.0,0.0,0.0891682006961724,0.10204076105538562,0.024318937508448407,44776
416,12,22.5454545454545,1,0,0.0,3,138.5,182.5,1,0,1,3,5,59.0,19.724999999999998,3.535,87.795,12.389999999999999,12.389999999999999,0.0,0.0,0.0,6.005,16.255,6.005,6.699999999999999,4.255,1.77,0.705,0.0,10.26,0.705,9.56,0.0,3.54,6.025,0.705,0.705,0.0,0.0,3.54,2.13,0.0,1.41,0.0,0.705,0.0,0.0,8.135,1.41,2.13,0.0,1.065,21.56,13.065000000000001,3.88,4.945,4.245,0.705,2.115,0.705,0.0,0.0,24.765,6.005,0.0,0.0,6.73,0.0,0.0,0.021739130434782608,0.0,0.0,0.02888198757763975,0.0,0.010869565217391304,0.010869565217391304,0.0,0.02888198757763975,0.0,0.018012422360248446,0.0071428571428571435,0.0,0.0,0.0,804.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06999822149526683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06301147435625473,0.0,0.0,0.1121409510672432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08205908098660669,0.0,0.10576243463816029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14482651741663802,0.0,0.0,0.0,0.0,0.0,0.12498112632160716,0.0,0.08205908098660669,0.0,0.0,0.0,0.0,0.09227861724405616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525807543643588,0.0,0.0,0.0,0.05535559999840582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45051
417,25,38.2916666666667,1,12,216.5,4,191.666666666667,58.0,1,1,1,5,4,749.0,29.99,28.36,76.96333333333332,11.12,8.63,0.5766666666666667,0.24333333333333337,1.5499999999999998,5.663333333333333,11.916666666666666,6.563333333333333,2.8066666666666666,4.41,1.5266666666666666,2.35,2.4066666666666667,5.3566666666666665,2.49,2.8633333333333333,0.7600000000000001,0.46,0.8633333333333333,0.75,0.48,0.09000000000000001,0.27666666666666667,2.1999999999999997,1.5966666666666667,3.36,1.9466666666666665,0.4133333333333334,2.26,0.5966666666666667,1.4933333333333334,7.746666666666667,1.9433333333333334,1.9600000000000002,2.2966666666666664,0.6433333333333334,14.186666666666667,15.976666666666667,2.2766666666666664,7.373333333333334,6.6499999999999995,0.9600000000000001,0.4666666666666666,0.16333333333333333,0.15333333333333335,0.09999999999999999,13.696666666666667,4.2299999999999995,0.0,0.31,3.5133333333333336,0.41333333333333333,0.29,0.006157931038516085,0.0026960627001276537,0.005779722299480114,0.002777005198861813,0.0013075601006967473,0.005851276638025437,0.00856445493259908,0.00608637669997076,0.01132268381108322,0.01885806856290969,0.00654552793774089,0.0010009057002061002,0.005085470999764661,0.0047771558733423316,0.002920113875952459,807.0,0.030274693098600976,0.031949920980441006,0.0,0.009105681223409505,0.04421122136898164,0.024042462000224123,0.008611320366094312,0.009285253636398644,0.0,0.03157606125958196,0.0,0.0,0.020491271731442034,0.0,0.03787623932737857,0.0,0.0,0.031671195702855724,0.0,0.01993097135906111,0.0,0.011251513191152772,0.0,0.0,0.056079399700067145,0.03972988093503762,0.0,0.0,0.0,0.0,0.0,0.022450778813979114,0.015839828505803392,0.009474538206001705,0.016233782591591122,0.0,0.0,0.0,0.0598478398652344,0.0,0.12570387226886096,0.06400898459446981,0.009274180750625522,0.04939644440603915,0.0,0.034738434906629014,0.0,0.010201104506910393,0.0,0.05710734313314194,0.01214918374053278,0.047275429034872384,0.026155118951531973,0.0,0.03058838964076079,0.010049180047839593,0.06637195581125956,0.04945915697394262,0.07298018862556221,0.08754895911033415,0.10674681116438815,0.027688904041381846,0.01033372553824388,0.031215886258491716,0.03160640748156304,0.04130876273829023,0.0,0.0,0.0,0.043325430888703276,0.058126157269265614,0.05478754473112252,0.0,0.05103666782491406,0.0,0.02784045070790997,0.0,0.0,0.03530001371108077,0.0,0.014607494403890676,0.00881914847274847,0.0,0.0,0.02604108511281573,0.01814392001498125,0.007902377221803392,0.0,0.0268499523314442,0.0,0.0,0.009004544118203287,0.0,0.031365581203145344,0.0,0.07371090005209426,0.038817773349827556,0.018573977322896413,0.014573723477620265,0.08300121944353595,0.009889445954701894,0.05299127523910644,0.0,0.0,0.00968773846701971,0.13182798393745063,0.0927596550050823,0.04059344366850946,0.0,0.00923124912822501,0.08368075986668592,0.110198833038691,0.10530191111320931,45072
418,38,41.054054054054106,1,4,151.333333333333,3,39.0,745.333333333333,1,1,1,5,4,652.5,35.58,13.305,95.285,12.295,11.530000000000001,0.155,0.15,0.45999999999999996,5.115,8.024999999999999,7.700000000000001,2.185,3.8,2.175,1.37,3.1399999999999997,6.14,2.49,3.645,0.505,0.815,1.1099999999999999,0.9099999999999999,0.41,0.05,0.40499999999999997,4.165,1.27,1.5350000000000001,1.5799999999999998,0.45999999999999996,1.365,0.255,0.9099999999999999,6.545,1.37,1.77,0.87,1.055,11.165,14.67,2.29,5.845,6.640000000000001,1.07,0.2,0.105,0.05,0.05,13.76,4.02,0.0,0.0,2.84,1.115,0.355,0.014125854697556684,0.0065458642670823755,0.0025853154084798345,0.007062927348778342,0.0015511892450879006,0.010165305838954143,0.009648242757258178,0.003619441571871768,0.014184506629211746,0.01010665390729908,0.007062927348778342,0.0014925373134328358,0.0014925373134328358,0.004653567735263702,0.004536263871953572,809.5,0.03183305541200307,0.014925659663506946,0.0,0.026379330765513215,0.09653827139163823,0.025474759539470315,0.08826296173893526,0.03065131250367205,0.0,0.0,0.0,0.014758010938381819,0.009893933643317965,0.0,0.02758179120947122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018952606197028456,0.0,0.0,0.05901603062501794,0.026144225701747327,0.0,0.07777171934680578,0.0,0.0,0.0,0.2371740051499202,0.0,0.03402989754225978,0.036211808514266725,0.0,0.03983925157963175,0.0,0.015612042368068213,0.0,0.016837302155011568,0.0,0.045035168791031956,0.04220972027394442,0.01440085387541241,0.0,0.037184888776869686,0.0,0.05975289520013674,0.0,0.04159876469842233,0.015419240063559063,0.02883892105408686,0.18828765517771612,0.0,0.04647631682340185,0.0,0.05326246027016002,0.01647109454502587,0.0,0.0,0.0,0.0,0.0,0.10527932646501102,0.0,0.03853582496747867,0.0,0.06987177062922183,0.0,0.0,0.0475932762485177,0.0,0.02115909381634004,0.014556332354499924,0.0,0.0,0.05191697191049866,0.0,0.01304316732920942,0.0,0.0,0.0,0.04521521467125518,0.06521583664604709,0.0,0.022158905510155168,0.0,0.06844834139547609,0.0,0.037577118450078446,0.0,0.040308242862058044,0.0,0.07634734145078606,0.0,0.01696582750155121,0.014032780805806045,0.06460844981639745,0.03276605042163366,0.01205510936675882,0.11709971827971535,0.0133715516806288,0.02562579836675127,0.09731549021913417,0.13279484001443653,45096
